configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16528,0.023
1,-O2,0,1,1,1,16528,0.024
10,-Ofast,1,0,0,0,18040,0.019
11,-O1,0,1,1,1,16528,0.02
12,-O1,1,1,0,1,16528,0.022
13,-O1,1,0,1,1,16528,0.017
14,-Og,0,0,0,0,16528,0.023
15,-O1,1,0,0,0,16528,0.013
16,-O0,0,0,0,0,16528,0.015
17,-O1,0,1,0,1,16528,0.019
18,-O1,0,1,1,0,16528,0.012
19,-O1,0,0,1,1,16528,0.019
2,-Ofast,0,0,0,1,18040,0.017
20,-O0,1,1,1,1,16528,0.016
21,-Og,0,0,1,0,16528,0.019
22,-Ofast,1,1,1,0,18040,0.019
23,-O0,1,0,0,1,16528,0.021
24,-Ofast,0,1,1,1,18040,0.028
25,-O2,1,0,0,1,16528,0.01
26,-Og,0,1,1,1,16528,0.027
27,-O2,1,1,1,1,16528,0.026
28,-Og,0,0,1,1,16528,0.026
29,-O0,0,1,0,0,16528,0.018
3,-O1,0,1,0,0,16528,0.025
30,-Og,1,1,1,1,16528,0.027
31,-Og,1,1,0,1,16528,0.024
32,-O2,0,0,1,0,16528,0.023
33,-Og,0,1,0,1,16528,0.017
34,-Ofast,1,1,0,1,18040,0.024
35,-O0,0,0,1,0,16528,0.014
36,-O2,1,0,1,1,16528,0.024
37,-O2,1,0,1,0,16528,0.025
38,-Ofast,1,1,0,0,18040,0.026
39,-O2,0,1,1,0,16528,0.018
4,-Og,1,0,0,0,16528,0.022
40,-O2,0,1,0,1,16528,0.03
41,-O0,0,1,1,0,16528,0.017
42,-O1,1,1,1,1,16528,0.029
43,-Og,1,1,1,0,16528,0.022
44,-O2,0,1,0,0,16528,0.025
45,-O0,0,0,1,1,16528,0.02
46,-O0,1,1,0,1,16528,0.025
47,-O0,0,1,0,1,16528,0.018
48,-O1,0,0,1,0,16528,0.023
49,-O1,1,1,1,0,16528,0.026
5,-O0,0,1,1,1,16528,0.02
50,-Ofast,0,1,0,0,18040,0.017
51,-O1,0,0,0,0,16528,0.025
52,-Og,0,1,1,0,16528,0.024
53,-Ofast,0,0,1,1,18040,0.026
54,-O2,1,1,0,0,16528,0.026
55,-Og,1,1,0,0,16528,0.021
56,-Og,0,0,0,1,16528,0.014
57,-O0,1,1,0,0,16528,0.013
58,-O1,1,1,0,0,16528,0.022
59,-Ofast,0,1,1,0,18040,0.023
6,-Og,1,0,1,0,16528,0.017
60,-Ofast,1,0,1,1,18040,0.024
61,-Ofast,0,1,0,1,18040,0.02
62,-O2,1,1,1,0,16528,0.019
63,-O2,1,1,0,1,16528,0.024
64,-O0,1,0,0,0,16528,0.016
65,-Ofast,0,0,0,0,18040,0.03
66,-O0,1,0,1,0,16528,0.013
67,-O2,1,0,0,0,16528,0.025
68,-O1,1,0,0,1,16528,0.027
69,-O0,0,0,0,1,16528,0.016
7,-O1,1,0,1,0,16528,0.026
70,-Ofast,1,0,0,1,18040,0.023
71,-O0,1,0,1,1,16528,0.021
72,-O0,1,1,1,0,16528,0.012
73,-O2,0,0,0,1,16528,0.025
74,-Ofast,1,1,1,1,18040,0.028
75,-Og,1,0,1,1,16528,0.024
76,-Ofast,0,0,1,0,18040,0.028
77,-Ofast,1,0,1,0,18040,0.017
78,-O1,0,0,0,1,16528,0.022
79,-O2,0,0,1,1,16528,0.03
8,-Og,0,1,0,0,16528,0.024
9,-O2,0,0,0,0,16528,0.024
