configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16528,0.023
1,-O2,0,1,1,1,16528,0.033
10,-Ofast,1,0,0,0,18040,0.04
11,-O1,0,1,1,1,16528,0.027
12,-O1,1,1,0,1,16528,0.03
13,-O1,1,0,1,1,16528,0.034
14,-Og,0,0,0,0,16528,0.029
15,-O1,1,0,0,0,16528,0.034
16,-O0,0,0,0,0,16528,0.02
17,-O1,0,1,0,1,16528,0.034
18,-O1,0,1,1,0,16528,0.027
19,-O1,0,0,1,1,16528,0.032
2,-Ofast,0,0,0,1,18040,0.03
20,-O0,1,1,1,1,16528,0.024
21,-Og,0,0,1,0,16528,0.018
22,-Ofast,1,1,1,0,18040,0.036
23,-O0,1,0,0,1,16528,0.025
24,-Ofast,0,1,1,1,18040,0.03
25,-O2,1,0,0,1,16528,0.031
26,-Og,0,1,1,1,16528,0.026
27,-O2,1,1,1,1,16528,0.028
28,-Og,0,0,1,1,16528,0.023
29,-O0,0,1,0,0,16528,0.026
3,-O1,0,1,0,0,16528,0.025
30,-Og,1,1,1,1,16528,0.027
31,-Og,1,1,0,1,16528,0.021
32,-O2,0,0,1,0,16528,0.04
33,-Og,0,1,0,1,16528,0.02
34,-Ofast,1,1,0,1,18040,0.031
35,-O0,0,0,1,0,16528,0.02
36,-O2,1,0,1,1,16528,0.029
37,-O2,1,0,1,0,16528,0.037
38,-Ofast,1,1,0,0,18040,0.033
39,-O2,0,1,1,0,16528,0.036
4,-Og,1,0,0,0,16528,0.021
40,-O2,0,1,0,1,16528,0.037
41,-O0,0,1,1,0,16528,0.024
42,-O1,1,1,1,1,16528,0.028
43,-Og,1,1,1,0,16528,0.018
44,-O2,0,1,0,0,16528,0.034
45,-O0,0,0,1,1,16528,0.022
46,-O0,1,1,0,1,16528,0.026
47,-O0,0,1,0,1,16528,0.025
48,-O1,0,0,1,0,16528,0.038
49,-O1,1,1,1,0,16528,0.035
5,-O0,0,1,1,1,16528,0.017
50,-Ofast,0,1,0,0,18040,0.042
51,-O1,0,0,0,0,16528,0.032
52,-Og,0,1,1,0,16528,0.027
53,-Ofast,0,0,1,1,18040,0.037
54,-O2,1,1,0,0,16528,0.028
55,-Og,1,1,0,0,16528,0.031
56,-Og,0,0,0,1,16528,0.024
57,-O0,1,1,0,0,16528,0.02
58,-O1,1,1,0,0,16528,0.037
59,-Ofast,0,1,1,0,18040,0.035
6,-Og,1,0,1,0,16528,0.024
60,-Ofast,1,0,1,1,18040,0.037
61,-Ofast,0,1,0,1,18040,0.037
62,-O2,1,1,1,0,16528,0.035
63,-O2,1,1,0,1,16528,0.035
64,-O0,1,0,0,0,16528,0.019
65,-Ofast,0,0,0,0,18040,0.039
66,-O0,1,0,1,0,16528,0.023
67,-O2,1,0,0,0,16528,0.036
68,-O1,1,0,0,1,16528,0.023
69,-O0,0,0,0,1,16528,0.025
7,-O1,1,0,1,0,16528,0.026
70,-Ofast,1,0,0,1,18040,0.035
71,-O0,1,0,1,1,16528,0.019
72,-O0,1,1,1,0,16528,0.018
73,-O2,0,0,0,1,16528,0.036
74,-Ofast,1,1,1,1,18040,0.033
75,-Og,1,0,1,1,16528,0.025
76,-Ofast,0,0,1,0,18040,0.044
77,-Ofast,1,0,1,0,18040,0.044
78,-O1,0,0,0,1,16528,0.028
79,-O2,0,0,1,1,16528,0.04
8,-Og,0,1,0,0,16528,0.025
9,-O2,0,0,0,0,16528,0.037
