configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16520,0.026
1,-O2,0,1,1,1,16520,0.036
10,-Ofast,1,0,0,0,18024,0.031
11,-O1,0,1,1,1,16520,0.029
12,-O1,1,1,0,1,16520,0.035
13,-O1,1,0,1,1,16520,0.032
14,-Og,0,0,0,0,16520,0.026
15,-O1,1,0,0,0,16520,0.024
16,-O0,0,0,0,0,16520,0.02
17,-O1,0,1,0,1,16520,0.033
18,-O1,0,1,1,0,16520,0.025
19,-O1,0,0,1,1,16520,0.029
2,-Ofast,0,0,0,1,18024,0.033
20,-O0,1,1,1,1,16520,0.02
21,-Og,0,0,1,0,16520,0.026
22,-Ofast,1,1,1,0,18024,0.04
23,-O0,1,0,0,1,16520,0.025
24,-Ofast,0,1,1,1,18024,0.036
25,-O2,1,0,0,1,16520,0.031
26,-Og,0,1,1,1,16520,0.027
27,-O2,1,1,1,1,16520,0.039
28,-Og,0,0,1,1,16520,0.024
29,-O0,0,1,0,0,16520,0.022
3,-O1,0,1,0,0,16520,0.037
30,-Og,1,1,1,1,16520,0.016
31,-Og,1,1,0,1,16520,0.034
32,-O2,0,0,1,0,16520,0.027
33,-Og,0,1,0,1,16520,0.031
34,-Ofast,1,1,0,1,18024,0.031
35,-O0,0,0,1,0,16520,0.018
36,-O2,1,0,1,1,16520,0.024
37,-O2,1,0,1,0,16520,0.036
38,-Ofast,1,1,0,0,18024,0.03
39,-O2,0,1,1,0,16520,0.036
4,-Og,1,0,0,0,16520,0.026
40,-O2,0,1,0,1,16520,0.032
41,-O0,0,1,1,0,16520,0.021
42,-O1,1,1,1,1,16520,0.028
43,-Og,1,1,1,0,16520,0.034
44,-O2,0,1,0,0,16520,0.031
45,-O0,0,0,1,1,16520,0.029
46,-O0,1,1,0,1,16520,0.029
47,-O0,0,1,0,1,16520,0.015
48,-O1,0,0,1,0,16520,0.032
49,-O1,1,1,1,0,16520,0.029
5,-O0,0,1,1,1,16520,0.024
50,-Ofast,0,1,0,0,18024,0.043
51,-O1,0,0,0,0,16520,0.034
52,-Og,0,1,1,0,16520,0.034
53,-Ofast,0,0,1,1,18024,0.027
54,-O2,1,1,0,0,16520,0.034
55,-Og,1,1,0,0,16520,0.031
56,-Og,0,0,0,1,16520,0.021
57,-O0,1,1,0,0,16520,0.018
58,-O1,1,1,0,0,16520,0.025
59,-Ofast,0,1,1,0,18024,0.041
6,-Og,1,0,1,0,16520,0.034
60,-Ofast,1,0,1,1,18024,0.029
61,-Ofast,0,1,0,1,18024,0.024
62,-O2,1,1,1,0,16520,0.036
63,-O2,1,1,0,1,16520,0.036
64,-O0,1,0,0,0,16520,0.023
65,-Ofast,0,0,0,0,18024,0.033
66,-O0,1,0,1,0,16520,0.021
67,-O2,1,0,0,0,16520,0.028
68,-O1,1,0,0,1,16520,0.034
69,-O0,0,0,0,1,16520,0.022
7,-O1,1,0,1,0,16520,0.039
70,-Ofast,1,0,0,1,18024,0.039
71,-O0,1,0,1,1,16520,0.024
72,-O0,1,1,1,0,16520,0.026
73,-O2,0,0,0,1,16520,0.029
74,-Ofast,1,1,1,1,18024,0.037
75,-Og,1,0,1,1,16520,0.028
76,-Ofast,0,0,1,0,18024,0.034
77,-Ofast,1,0,1,0,18024,0.026
78,-O1,0,0,0,1,16520,0.022
79,-O2,0,0,1,1,16520,0.034
8,-Og,0,1,0,0,16520,0.029
9,-O2,0,0,0,0,16520,0.038
