configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16680,0.019
1,-O2,0,1,1,1,16680,0.021
10,-Ofast,1,0,0,0,18192,0.033
11,-O1,0,1,1,1,16680,0.032
12,-O1,1,1,0,1,16680,0.031
13,-O1,1,0,1,1,16680,0.03
14,-Og,0,0,0,0,16680,0.027
15,-O1,1,0,0,0,16680,0.027
16,-O0,0,0,0,0,16680,0.027
17,-O1,0,1,0,1,16680,0.023
18,-O1,0,1,1,0,16680,0.015
19,-O1,0,0,1,1,16680,0.029
2,-Ofast,0,0,0,1,18192,0.028
20,-O0,1,1,1,1,16680,0.025
21,-Og,0,0,1,0,16680,0.02
22,-Ofast,1,1,1,0,18192,0.022
23,-O0,1,0,0,1,16680,0.025
24,-Ofast,0,1,1,1,18192,0.028
25,-O2,1,0,0,1,16680,0.033
26,-Og,0,1,1,1,16680,0.02
27,-O2,1,1,1,1,16680,0.032
28,-Og,0,0,1,1,16680,0.026
29,-O0,0,1,0,0,16680,0.02
3,-O1,0,1,0,0,16680,0.024
30,-Og,1,1,1,1,16680,0.021
31,-Og,1,1,0,1,16680,0.024
32,-O2,0,0,1,0,16680,0.035
33,-Og,0,1,0,1,16680,0.026
34,-Ofast,1,1,0,1,18192,0.023
35,-O0,0,0,1,0,16680,0.026
36,-O2,1,0,1,1,16680,0.02
37,-O2,1,0,1,0,16680,0.03
38,-Ofast,1,1,0,0,18192,0.029
39,-O2,0,1,1,0,16680,0.024
4,-Og,1,0,0,0,16680,0.023
40,-O2,0,1,0,1,16680,0.024
41,-O0,0,1,1,0,16680,0.024
42,-O1,1,1,1,1,16680,0.028
43,-Og,1,1,1,0,16680,0.023
44,-O2,0,1,0,0,16680,0.022
45,-O0,0,0,1,1,16680,0.03
46,-O0,1,1,0,1,16680,0.017
47,-O0,0,1,0,1,16680,0.025
48,-O1,0,0,1,0,16680,0.031
49,-O1,1,1,1,0,16680,0.025
5,-O0,0,1,1,1,16680,0.021
50,-Ofast,0,1,0,0,18192,0.031
51,-O1,0,0,0,0,16680,0.033
52,-Og,0,1,1,0,16680,0.02
53,-Ofast,0,0,1,1,18192,0.032
54,-O2,1,1,0,0,16680,0.022
55,-Og,1,1,0,0,16680,0.022
56,-Og,0,0,0,1,16680,0.026
57,-O0,1,1,0,0,16680,0.03
58,-O1,1,1,0,0,16680,0.022
59,-Ofast,0,1,1,0,18192,0.023
6,-Og,1,0,1,0,16680,0.025
60,-Ofast,1,0,1,1,18192,0.032
61,-Ofast,0,1,0,1,18192,0.026
62,-O2,1,1,1,0,16680,0.033
63,-O2,1,1,0,1,16680,0.027
64,-O0,1,0,0,0,16680,0.026
65,-Ofast,0,0,0,0,18192,0.023
66,-O0,1,0,1,0,16680,0.02
67,-O2,1,0,0,0,16680,0.021
68,-O1,1,0,0,1,16680,0.027
69,-O0,0,0,0,1,16680,0.026
7,-O1,1,0,1,0,16680,0.026
70,-Ofast,1,0,0,1,18192,0.028
71,-O0,1,0,1,1,16680,0.02
72,-O0,1,1,1,0,16680,0.017
73,-O2,0,0,0,1,16680,0.035
74,-Ofast,1,1,1,1,18192,0.021
75,-Og,1,0,1,1,16680,0.026
76,-Ofast,0,0,1,0,18192,0.024
77,-Ofast,1,0,1,0,18192,0.021
78,-O1,0,0,0,1,16680,0.026
79,-O2,0,0,1,1,16680,0.028
8,-Og,0,1,0,0,16680,0.028
9,-O2,0,0,0,0,16680,0.024
