configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16536,0.024
1,-O2,0,1,1,1,16536,0.017
10,-Ofast,1,0,0,0,18040,0.015
11,-O1,0,1,1,1,16536,0.019
12,-O1,1,1,0,1,16536,0.02
13,-O1,1,0,1,1,16536,0.016
14,-Og,0,0,0,0,16536,0.026
15,-O1,1,0,0,0,16536,0.023
16,-O0,0,0,0,0,16536,0.018
17,-O1,0,1,0,1,16536,0.021
18,-O1,0,1,1,0,16536,0.026
19,-O1,0,0,1,1,16536,0.021
2,-Ofast,0,0,0,1,18040,0.025
20,-O0,1,1,1,1,16536,0.016
21,-Og,0,0,1,0,16536,0.026
22,-Ofast,1,1,1,0,18040,0.019
23,-O0,1,0,0,1,16536,0.022
24,-Ofast,0,1,1,1,18040,0.02
25,-O2,1,0,0,1,16536,0.02
26,-Og,0,1,1,1,16536,0.017
27,-O2,1,1,1,1,16536,0.025
28,-Og,0,0,1,1,16536,0.025
29,-O0,0,1,0,0,16536,0.022
3,-O1,0,1,0,0,16536,0.017
30,-Og,1,1,1,1,16536,0.027
31,-Og,1,1,0,1,16536,0.021
32,-O2,0,0,1,0,16536,0.027
33,-Og,0,1,0,1,16536,0.025
34,-Ofast,1,1,0,1,18040,0.016
35,-O0,0,0,1,0,16536,0.012
36,-O2,1,0,1,1,16536,0.027
37,-O2,1,0,1,0,16536,0.02
38,-Ofast,1,1,0,0,18040,0.018
39,-O2,0,1,1,0,16536,0.026
4,-Og,1,0,0,0,16536,0.022
40,-O2,0,1,0,1,16536,0.025
41,-O0,0,1,1,0,16536,0.02
42,-O1,1,1,1,1,16536,0.014
43,-Og,1,1,1,0,16536,0.021
44,-O2,0,1,0,0,16536,0.023
45,-O0,0,0,1,1,16536,0.018
46,-O0,1,1,0,1,16536,0.017
47,-O0,0,1,0,1,16536,0.021
48,-O1,0,0,1,0,16536,0.018
49,-O1,1,1,1,0,16536,0.026
5,-O0,0,1,1,1,16536,0.018
50,-Ofast,0,1,0,0,18040,0.021
51,-O1,0,0,0,0,16536,0.018
52,-Og,0,1,1,0,16536,0.025
53,-Ofast,0,0,1,1,18040,0.02
54,-O2,1,1,0,0,16536,0.025
55,-Og,1,1,0,0,16536,0.023
56,-Og,0,0,0,1,16536,0.019
57,-O0,1,1,0,0,16536,0.017
58,-O1,1,1,0,0,16536,0.022
59,-Ofast,0,1,1,0,18040,0.025
6,-Og,1,0,1,0,16536,0.016
60,-Ofast,1,0,1,1,18040,0.025
61,-Ofast,0,1,0,1,18040,0.024
62,-O2,1,1,1,0,16536,0.021
63,-O2,1,1,0,1,16536,0.027
64,-O0,1,0,0,0,16536,0.01
65,-Ofast,0,0,0,0,18040,0.019
66,-O0,1,0,1,0,16536,0.016
67,-O2,1,0,0,0,16536,0.02
68,-O1,1,0,0,1,16536,0.026
69,-O0,0,0,0,1,16536,0.01
7,-O1,1,0,1,0,16536,0.02
70,-Ofast,1,0,0,1,18040,0.025
71,-O0,1,0,1,1,16536,0.019
72,-O0,1,1,1,0,16536,0.02
73,-O2,0,0,0,1,16536,0.02
74,-Ofast,1,1,1,1,18040,0.019
75,-Og,1,0,1,1,16536,0.021
76,-Ofast,0,0,1,0,18040,0.02
77,-Ofast,1,0,1,0,18040,0.023
78,-O1,0,0,0,1,16536,0.023
79,-O2,0,0,1,1,16536,0.018
8,-Og,0,1,0,0,16536,0.025
9,-O2,0,0,0,0,16536,0.021
