configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16408,0.017
1,-O2,0,1,1,1,16408,0.02
10,-Ofast,1,0,0,0,17920,0.016
11,-O1,0,1,1,1,16408,0.02
12,-O1,1,1,0,1,16408,0.022
13,-O1,1,0,1,1,16408,0.018
14,-Og,0,0,0,0,16408,0.018
15,-O1,1,0,0,0,16408,0.025
16,-O0,0,0,0,0,16408,0.023
17,-O1,0,1,0,1,16408,0.015
18,-O1,0,1,1,0,16408,0.01
19,-O1,0,0,1,1,16408,0.024
2,-Ofast,0,0,0,1,17920,0.021
20,-O0,1,1,1,1,16408,0.018
21,-Og,0,0,1,0,16408,0.021
22,-Ofast,1,1,1,0,17920,0.02
23,-O0,1,0,0,1,16408,0.021
24,-Ofast,0,1,1,1,17920,0.018
25,-O2,1,0,0,1,16408,0.023
26,-Og,0,1,1,1,16408,0.011
27,-O2,1,1,1,1,16408,0.016
28,-Og,0,0,1,1,16408,0.02
29,-O0,0,1,0,0,16408,0.022
3,-O1,0,1,0,0,16408,0.017
30,-Og,1,1,1,1,16408,0.015
31,-Og,1,1,0,1,16408,0.017
32,-O2,0,0,1,0,16408,0.02
33,-Og,0,1,0,1,16408,0.01
34,-Ofast,1,1,0,1,17920,0.021
35,-O0,0,0,1,0,16408,0.025
36,-O2,1,0,1,1,16408,0.02
37,-O2,1,0,1,0,16408,0.026
38,-Ofast,1,1,0,0,17920,0.013
39,-O2,0,1,1,0,16408,0.024
4,-Og,1,0,0,0,16408,0.023
40,-O2,0,1,0,1,16408,0.02
41,-O0,0,1,1,0,16408,0.013
42,-O1,1,1,1,1,16408,0.017
43,-Og,1,1,1,0,16408,0.02
44,-O2,0,1,0,0,16408,0.021
45,-O0,0,0,1,1,16408,0.024
46,-O0,1,1,0,1,16408,0.021
47,-O0,0,1,0,1,16408,0.019
48,-O1,0,0,1,0,16408,0.022
49,-O1,1,1,1,0,16408,0.016
5,-O0,0,1,1,1,16408,0.011
50,-Ofast,0,1,0,0,17920,0.012
51,-O1,0,0,0,0,16408,0.022
52,-Og,0,1,1,0,16408,0.016
53,-Ofast,0,0,1,1,17920,0.023
54,-O2,1,1,0,0,16408,0.02
55,-Og,1,1,0,0,16408,0.022
56,-Og,0,0,0,1,16408,0.024
57,-O0,1,1,0,0,16408,0.016
58,-O1,1,1,0,0,16408,0.013
59,-Ofast,0,1,1,0,17920,0.021
6,-Og,1,0,1,0,16408,0.016
60,-Ofast,1,0,1,1,17920,0.02
61,-Ofast,0,1,0,1,17920,0.017
62,-O2,1,1,1,0,16408,0.024
63,-O2,1,1,0,1,16408,0.024
64,-O0,1,0,0,0,16408,0.014
65,-Ofast,0,0,0,0,17920,0.025
66,-O0,1,0,1,0,16408,0.02
67,-O2,1,0,0,0,16408,0.019
68,-O1,1,0,0,1,16408,0.024
69,-O0,0,0,0,1,16408,0.021
7,-O1,1,0,1,0,16408,0.019
70,-Ofast,1,0,0,1,17920,0.017
71,-O0,1,0,1,1,16408,0.024
72,-O0,1,1,1,0,16408,0.02
73,-O2,0,0,0,1,16408,0.024
74,-Ofast,1,1,1,1,17920,0.024
75,-Og,1,0,1,1,16408,0.022
76,-Ofast,0,0,1,0,17920,0.024
77,-Ofast,1,0,1,0,17920,0.013
78,-O1,0,0,0,1,16408,0.026
79,-O2,0,0,1,1,16408,0.019
8,-Og,0,1,0,0,16408,0.015
9,-O2,0,0,0,0,16408,0.022
