configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16472,0.028
1,-O2,0,1,1,1,16472,0.044
10,-Ofast,1,0,0,0,17984,0.046
11,-O1,0,1,1,1,16472,0.036
12,-O1,1,1,0,1,16472,0.03
13,-O1,1,0,1,1,16472,0.025
14,-Og,0,0,0,0,16472,0.032
15,-O1,1,0,0,0,16472,0.028
16,-O0,0,0,0,0,16472,0.036
17,-O1,0,1,0,1,16472,0.041
18,-O1,0,1,1,0,16472,0.038
19,-O1,0,0,1,1,16472,0.038
2,-Ofast,0,0,0,1,17984,0.042
20,-O0,1,1,1,1,16472,0.033
21,-Og,0,0,1,0,16472,0.029
22,-Ofast,1,1,1,0,17984,0.045
23,-O0,1,0,0,1,16472,0.025
24,-Ofast,0,1,1,1,17984,0.04
25,-O2,1,0,0,1,16472,0.045
26,-Og,0,1,1,1,16472,0.026
27,-O2,1,1,1,1,16472,0.041
28,-Og,0,0,1,1,16472,0.028
29,-O0,0,1,0,0,16472,0.024
3,-O1,0,1,0,0,16472,0.037
30,-Og,1,1,1,1,16472,0.032
31,-Og,1,1,0,1,16472,0.033
32,-O2,0,0,1,0,16472,0.032
33,-Og,0,1,0,1,16472,0.019
34,-Ofast,1,1,0,1,17984,0.045
35,-O0,0,0,1,0,16472,0.027
36,-O2,1,0,1,1,16472,0.042
37,-O2,1,0,1,0,16472,0.039
38,-Ofast,1,1,0,0,17984,0.049
39,-O2,0,1,1,0,16472,0.034
4,-Og,1,0,0,0,16472,0.029
40,-O2,0,1,0,1,16472,0.044
41,-O0,0,1,1,0,16472,0.022
42,-O1,1,1,1,1,16472,0.038
43,-Og,1,1,1,0,16472,0.032
44,-O2,0,1,0,0,16472,0.039
45,-O0,0,0,1,1,16472,0.02
46,-O0,1,1,0,1,16472,0.028
47,-O0,0,1,0,1,16472,0.032
48,-O1,0,0,1,0,16472,0.033
49,-O1,1,1,1,0,16472,0.04
5,-O0,0,1,1,1,16472,0.027
50,-Ofast,0,1,0,0,17984,0.04
51,-O1,0,0,0,0,16472,0.04
52,-Og,0,1,1,0,16472,0.025
53,-Ofast,0,0,1,1,17984,0.047
54,-O2,1,1,0,0,16472,0.028
55,-Og,1,1,0,0,16472,0.024
56,-Og,0,0,0,1,16472,0.038
57,-O0,1,1,0,0,16472,0.029
58,-O1,1,1,0,0,16472,0.039
59,-Ofast,0,1,1,0,17984,0.036
6,-Og,1,0,1,0,16472,0.03
60,-Ofast,1,0,1,1,17984,0.04
61,-Ofast,0,1,0,1,17984,0.044
62,-O2,1,1,1,0,16472,0.041
63,-O2,1,1,0,1,16472,0.033
64,-O0,1,0,0,0,16472,0.035
65,-Ofast,0,0,0,0,17984,0.042
66,-O0,1,0,1,0,16472,0.025
67,-O2,1,0,0,0,16472,0.034
68,-O1,1,0,0,1,16472,0.037
69,-O0,0,0,0,1,16472,0.028
7,-O1,1,0,1,0,16472,0.031
70,-Ofast,1,0,0,1,17984,0.042
71,-O0,1,0,1,1,16472,0.027
72,-O0,1,1,1,0,16472,0.033
73,-O2,0,0,0,1,16472,0.044
74,-Ofast,1,1,1,1,17984,0.041
75,-Og,1,0,1,1,16472,0.035
76,-Ofast,0,0,1,0,17984,0.043
77,-Ofast,1,0,1,0,17984,0.041
78,-O1,0,0,0,1,16472,0.03
79,-O2,0,0,1,1,16472,0.036
8,-Og,0,1,0,0,16472,0.031
9,-O2,0,0,0,0,16472,0.038
