configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16504,0.021
1,-O2,0,1,1,1,16504,0.025
10,-Ofast,1,0,0,0,18016,0.026
11,-O1,0,1,1,1,16504,0.024
12,-O1,1,1,0,1,16504,0.016
13,-O1,1,0,1,1,16504,0.02
14,-Og,0,0,0,0,16504,0.031
15,-O1,1,0,0,0,16504,0.021
16,-O0,0,0,0,0,16504,0.019
17,-O1,0,1,0,1,16504,0.028
18,-O1,0,1,1,0,16504,0.021
19,-O1,0,0,1,1,16504,0.029
2,-Ofast,0,0,0,1,18016,0.023
20,-O0,1,1,1,1,16504,0.013
21,-Og,0,0,1,0,16504,0.023
22,-Ofast,1,1,1,0,18016,0.026
23,-O0,1,0,0,1,16504,0.016
24,-Ofast,0,1,1,1,18016,0.027
25,-O2,1,0,0,1,16504,0.022
26,-Og,0,1,1,1,16504,0.02
27,-O2,1,1,1,1,16504,0.024
28,-Og,0,0,1,1,16504,0.02
29,-O0,0,1,0,0,16504,0.015
3,-O1,0,1,0,0,16504,0.024
30,-Og,1,1,1,1,16504,0.026
31,-Og,1,1,0,1,16504,0.028
32,-O2,0,0,1,0,16504,0.027
33,-Og,0,1,0,1,16504,0.023
34,-Ofast,1,1,0,1,18016,0.031
35,-O0,0,0,1,0,16504,0.02
36,-O2,1,0,1,1,16504,0.021
37,-O2,1,0,1,0,16504,0.028
38,-Ofast,1,1,0,0,18016,0.025
39,-O2,0,1,1,0,16504,0.023
4,-Og,1,0,0,0,16504,0.017
40,-O2,0,1,0,1,16504,0.014
41,-O0,0,1,1,0,16504,0.022
42,-O1,1,1,1,1,16504,0.024
43,-Og,1,1,1,0,16504,0.02
44,-O2,0,1,0,0,16504,0.022
45,-O0,0,0,1,1,16504,0.025
46,-O0,1,1,0,1,16504,0.028
47,-O0,0,1,0,1,16504,0.022
48,-O1,0,0,1,0,16504,0.025
49,-O1,1,1,1,0,16504,0.024
5,-O0,0,1,1,1,16504,0.026
50,-Ofast,0,1,0,0,18016,0.027
51,-O1,0,0,0,0,16504,0.028
52,-Og,0,1,1,0,16504,0.023
53,-Ofast,0,0,1,1,18016,0.031
54,-O2,1,1,0,0,16504,0.021
55,-Og,1,1,0,0,16504,0.017
56,-Og,0,0,0,1,16504,0.019
57,-O0,1,1,0,0,16504,0.026
58,-O1,1,1,0,0,16504,0.016
59,-Ofast,0,1,1,0,18016,0.022
6,-Og,1,0,1,0,16504,0.021
60,-Ofast,1,0,1,1,18016,0.012
61,-Ofast,0,1,0,1,18016,0.017
62,-O2,1,1,1,0,16504,0.029
63,-O2,1,1,0,1,16504,0.024
64,-O0,1,0,0,0,16504,0.021
65,-Ofast,0,0,0,0,18016,0.028
66,-O0,1,0,1,0,16504,0.016
67,-O2,1,0,0,0,16504,0.014
68,-O1,1,0,0,1,16504,0.03
69,-O0,0,0,0,1,16504,0.018
7,-O1,1,0,1,0,16504,0.019
70,-Ofast,1,0,0,1,18016,0.014
71,-O0,1,0,1,1,16504,0.025
72,-O0,1,1,1,0,16504,0.022
73,-O2,0,0,0,1,16504,0.02
74,-Ofast,1,1,1,1,18016,0.016
75,-Og,1,0,1,1,16504,0.023
76,-Ofast,0,0,1,0,18016,0.022
77,-Ofast,1,0,1,0,18016,0.031
78,-O1,0,0,0,1,16504,0.02
79,-O2,0,0,1,1,16504,0.024
8,-Og,0,1,0,0,16504,0.02
9,-O2,0,0,0,0,16504,0.029
