configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16528,0.027
1,-O2,0,1,1,1,16576,0.043
10,-Ofast,1,0,0,0,18088,0.062
11,-O1,0,1,1,1,16528,0.036
12,-O1,1,1,0,1,16528,0.026
13,-O1,1,0,1,1,16528,0.055
14,-Og,0,0,0,0,16528,0.03
15,-O1,1,0,0,0,16528,0.052
16,-O0,0,0,0,0,16528,0.016
17,-O1,0,1,0,1,16528,0.033
18,-O1,0,1,1,0,16528,0.032
19,-O1,0,0,1,1,16528,0.055
2,-Ofast,0,0,0,1,18088,0.058
20,-O0,1,1,1,1,16528,0.026
21,-Og,0,0,1,0,16528,0.015
22,-Ofast,1,1,1,0,18088,0.029
23,-O0,1,0,0,1,16528,0.024
24,-Ofast,0,1,1,1,18088,0.041
25,-O2,1,0,0,1,16576,0.073
26,-Og,0,1,1,1,16528,0.024
27,-O2,1,1,1,1,16576,0.037
28,-Og,0,0,1,1,16528,0.029
29,-O0,0,1,0,0,16528,0.022
3,-O1,0,1,0,0,16528,0.032
30,-Og,1,1,1,1,16528,0.025
31,-Og,1,1,0,1,16528,0.021
32,-O2,0,0,1,0,16576,0.074
33,-Og,0,1,0,1,16528,0.028
34,-Ofast,1,1,0,1,18088,0.026
35,-O0,0,0,1,0,16528,0.021
36,-O2,1,0,1,1,16576,0.07
37,-O2,1,0,1,0,16576,0.072
38,-Ofast,1,1,0,0,18088,0.035
39,-O2,0,1,1,0,16576,0.031
4,-Og,1,0,0,0,16528,0.031
40,-O2,0,1,0,1,16576,0.035
41,-O0,0,1,1,0,16528,0.024
42,-O1,1,1,1,1,16528,0.039
43,-Og,1,1,1,0,16528,0.024
44,-O2,0,1,0,0,16576,0.037
45,-O0,0,0,1,1,16528,0.023
46,-O0,1,1,0,1,16528,0.023
47,-O0,0,1,0,1,16528,0.028
48,-O1,0,0,1,0,16528,0.05
49,-O1,1,1,1,0,16528,0.032
5,-O0,0,1,1,1,16528,0.022
50,-Ofast,0,1,0,0,18088,0.042
51,-O1,0,0,0,0,16528,0.048
52,-Og,0,1,1,0,16528,0.022
53,-Ofast,0,0,1,1,18088,0.068
54,-O2,1,1,0,0,16576,0.043
55,-Og,1,1,0,0,16528,0.031
56,-Og,0,0,0,1,16528,0.028
57,-O0,1,1,0,0,16528,0.02
58,-O1,1,1,0,0,16528,0.035
59,-Ofast,0,1,1,0,18088,0.036
6,-Og,1,0,1,0,16528,0.026
60,-Ofast,1,0,1,1,18088,0.071
61,-Ofast,0,1,0,1,18088,0.032
62,-O2,1,1,1,0,16576,0.031
63,-O2,1,1,0,1,16576,0.041
64,-O0,1,0,0,0,16528,0.021
65,-Ofast,0,0,0,0,18088,0.065
66,-O0,1,0,1,0,16528,0.023
67,-O2,1,0,0,0,16576,0.072
68,-O1,1,0,0,1,16528,0.053
69,-O0,0,0,0,1,16528,0.025
7,-O1,1,0,1,0,16528,0.051
70,-Ofast,1,0,0,1,18088,0.074
71,-O0,1,0,1,1,16528,0.02
72,-O0,1,1,1,0,16528,0.014
73,-O2,0,0,0,1,16576,0.062
74,-Ofast,1,1,1,1,18088,0.031
75,-Og,1,0,1,1,16528,0.025
76,-Ofast,0,0,1,0,18088,0.078
77,-Ofast,1,0,1,0,18088,0.07
78,-O1,0,0,0,1,16528,0.063
79,-O2,0,0,1,1,16576,0.076
8,-Og,0,1,0,0,16528,0.015
9,-O2,0,0,0,0,16576,0.064
