configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16536,0.023
1,-O2,0,1,1,1,16536,0.037
10,-Ofast,1,0,0,0,18048,0.037
11,-O1,0,1,1,1,16536,0.028
12,-O1,1,1,0,1,16536,0.034
13,-O1,1,0,1,1,16536,0.037
14,-Og,0,0,0,0,16536,0.028
15,-O1,1,0,0,0,16536,0.036
16,-O0,0,0,0,0,16536,0.028
17,-O1,0,1,0,1,16536,0.03
18,-O1,0,1,1,0,16536,0.031
19,-O1,0,0,1,1,16536,0.028
2,-Ofast,0,0,0,1,18048,0.043
20,-O0,1,1,1,1,16536,0.017
21,-Og,0,0,1,0,16536,0.026
22,-Ofast,1,1,1,0,18048,0.045
23,-O0,1,0,0,1,16536,0.022
24,-Ofast,0,1,1,1,18048,0.043
25,-O2,1,0,0,1,16536,0.047
26,-Og,0,1,1,1,16536,0.023
27,-O2,1,1,1,1,16536,0.029
28,-Og,0,0,1,1,16536,0.03
29,-O0,0,1,0,0,16536,0.021
3,-O1,0,1,0,0,16536,0.032
30,-Og,1,1,1,1,16536,0.02
31,-Og,1,1,0,1,16536,0.028
32,-O2,0,0,1,0,16536,0.031
33,-Og,0,1,0,1,16536,0.025
34,-Ofast,1,1,0,1,18048,0.038
35,-O0,0,0,1,0,16536,0.025
36,-O2,1,0,1,1,16536,0.044
37,-O2,1,0,1,0,16536,0.043
38,-Ofast,1,1,0,0,18048,0.045
39,-O2,0,1,1,0,16536,0.044
4,-Og,1,0,0,0,16536,0.023
40,-O2,0,1,0,1,16536,0.041
41,-O0,0,1,1,0,16536,0.017
42,-O1,1,1,1,1,16536,0.029
43,-Og,1,1,1,0,16536,0.022
44,-O2,0,1,0,0,16536,0.041
45,-O0,0,0,1,1,16536,0.029
46,-O0,1,1,0,1,16536,0.029
47,-O0,0,1,0,1,16536,0.023
48,-O1,0,0,1,0,16536,0.038
49,-O1,1,1,1,0,16536,0.032
5,-O0,0,1,1,1,16536,0.023
50,-Ofast,0,1,0,0,18048,0.045
51,-O1,0,0,0,0,16536,0.036
52,-Og,0,1,1,0,16536,0.023
53,-Ofast,0,0,1,1,18048,0.046
54,-O2,1,1,0,0,16536,0.039
55,-Og,1,1,0,0,16536,0.022
56,-Og,0,0,0,1,16536,0.022
57,-O0,1,1,0,0,16536,0.027
58,-O1,1,1,0,0,16536,0.032
59,-Ofast,0,1,1,0,18048,0.046
6,-Og,1,0,1,0,16536,0.021
60,-Ofast,1,0,1,1,18048,0.042
61,-Ofast,0,1,0,1,18048,0.037
62,-O2,1,1,1,0,16536,0.038
63,-O2,1,1,0,1,16536,0.039
64,-O0,1,0,0,0,16536,0.021
65,-Ofast,0,0,0,0,18048,0.042
66,-O0,1,0,1,0,16536,0.021
67,-O2,1,0,0,0,16536,0.044
68,-O1,1,0,0,1,16536,0.029
69,-O0,0,0,0,1,16536,0.017
7,-O1,1,0,1,0,16536,0.026
70,-Ofast,1,0,0,1,18048,0.041
71,-O0,1,0,1,1,16536,0.018
72,-O0,1,1,1,0,16536,0.023
73,-O2,0,0,0,1,16536,0.04
74,-Ofast,1,1,1,1,18048,0.041
75,-Og,1,0,1,1,16536,0.031
76,-Ofast,0,0,1,0,18048,0.043
77,-Ofast,1,0,1,0,18048,0.041
78,-O1,0,0,0,1,16536,0.032
79,-O2,0,0,1,1,16536,0.04
8,-Og,0,1,0,0,16536,0.019
9,-O2,0,0,0,0,16536,0.04
