configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16480,0.019
1,-O2,0,1,1,1,16480,0.028
10,-Ofast,1,0,0,0,17984,0.026
11,-O1,0,1,1,1,16480,0.024
12,-O1,1,1,0,1,16480,0.028
13,-O1,1,0,1,1,16480,0.02
14,-Og,0,0,0,0,16480,0.022
15,-O1,1,0,0,0,16480,0.026
16,-O0,0,0,0,0,16480,0.018
17,-O1,0,1,0,1,16480,0.019
18,-O1,0,1,1,0,16480,0.02
19,-O1,0,0,1,1,16480,0.02
2,-Ofast,0,0,0,1,17984,0.024
20,-O0,1,1,1,1,16480,0.021
21,-Og,0,0,1,0,16480,0.023
22,-Ofast,1,1,1,0,17984,0.028
23,-O0,1,0,0,1,16480,0.018
24,-Ofast,0,1,1,1,17984,0.031
25,-O2,1,0,0,1,16480,0.028
26,-Og,0,1,1,1,16480,0.027
27,-O2,1,1,1,1,16480,0.022
28,-Og,0,0,1,1,16480,0.022
29,-O0,0,1,0,0,16480,0.023
3,-O1,0,1,0,0,16480,0.022
30,-Og,1,1,1,1,16480,0.021
31,-Og,1,1,0,1,16480,0.025
32,-O2,0,0,1,0,16480,0.025
33,-Og,0,1,0,1,16480,0.024
34,-Ofast,1,1,0,1,17984,0.023
35,-O0,0,0,1,0,16480,0.027
36,-O2,1,0,1,1,16480,0.031
37,-O2,1,0,1,0,16480,0.014
38,-Ofast,1,1,0,0,17984,0.021
39,-O2,0,1,1,0,16480,0.029
4,-Og,1,0,0,0,16480,0.02
40,-O2,0,1,0,1,16480,0.026
41,-O0,0,1,1,0,16480,0.023
42,-O1,1,1,1,1,16480,0.018
43,-Og,1,1,1,0,16480,0.026
44,-O2,0,1,0,0,16480,0.031
45,-O0,0,0,1,1,16480,0.027
46,-O0,1,1,0,1,16480,0.017
47,-O0,0,1,0,1,16480,0.021
48,-O1,0,0,1,0,16480,0.021
49,-O1,1,1,1,0,16480,0.02
5,-O0,0,1,1,1,16480,0.021
50,-Ofast,0,1,0,0,17984,0.024
51,-O1,0,0,0,0,16480,0.028
52,-Og,0,1,1,0,16480,0.023
53,-Ofast,0,0,1,1,17984,0.022
54,-O2,1,1,0,0,16480,0.018
55,-Og,1,1,0,0,16480,0.028
56,-Og,0,0,0,1,16480,0.018
57,-O0,1,1,0,0,16480,0.016
58,-O1,1,1,0,0,16480,0.03
59,-Ofast,0,1,1,0,17984,0.018
6,-Og,1,0,1,0,16480,0.029
60,-Ofast,1,0,1,1,17984,0.019
61,-Ofast,0,1,0,1,17984,0.031
62,-O2,1,1,1,0,16480,0.029
63,-O2,1,1,0,1,16480,0.026
64,-O0,1,0,0,0,16480,0.023
65,-Ofast,0,0,0,0,17984,0.025
66,-O0,1,0,1,0,16480,0.028
67,-O2,1,0,0,0,16480,0.025
68,-O1,1,0,0,1,16480,0.017
69,-O0,0,0,0,1,16480,0.016
7,-O1,1,0,1,0,16480,0.01
70,-Ofast,1,0,0,1,17984,0.025
71,-O0,1,0,1,1,16480,0.021
72,-O0,1,1,1,0,16480,0.02
73,-O2,0,0,0,1,16480,0.021
74,-Ofast,1,1,1,1,17984,0.016
75,-Og,1,0,1,1,16480,0.023
76,-Ofast,0,0,1,0,17984,0.024
77,-Ofast,1,0,1,0,17984,0.025
78,-O1,0,0,0,1,16480,0.025
79,-O2,0,0,1,1,16480,0.028
8,-Og,0,1,0,0,16480,0.027
9,-O2,0,0,0,0,16480,0.021
