configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16552,0.023
1,-O2,0,1,1,1,16552,0.029
10,-Ofast,1,0,0,0,18064,0.02
11,-O1,0,1,1,1,16552,0.033
12,-O1,1,1,0,1,16552,0.027
13,-O1,1,0,1,1,16552,0.027
14,-Og,0,0,0,0,16552,0.03
15,-O1,1,0,0,0,16552,0.03
16,-O0,0,0,0,0,16552,0.021
17,-O1,0,1,0,1,16552,0.024
18,-O1,0,1,1,0,16552,0.025
19,-O1,0,0,1,1,16552,0.029
2,-Ofast,0,0,0,1,18064,0.024
20,-O0,1,1,1,1,16552,0.02
21,-Og,0,0,1,0,16552,0.025
22,-Ofast,1,1,1,0,18064,0.033
23,-O0,1,0,0,1,16552,0.023
24,-Ofast,0,1,1,1,18064,0.024
25,-O2,1,0,0,1,16552,0.03
26,-Og,0,1,1,1,16552,0.024
27,-O2,1,1,1,1,16552,0.023
28,-Og,0,0,1,1,16552,0.017
29,-O0,0,1,0,0,16552,0.014
3,-O1,0,1,0,0,16552,0.023
30,-Og,1,1,1,1,16552,0.026
31,-Og,1,1,0,1,16552,0.024
32,-O2,0,0,1,0,16552,0.023
33,-Og,0,1,0,1,16552,0.026
34,-Ofast,1,1,0,1,18064,0.036
35,-O0,0,0,1,0,16552,0.025
36,-O2,1,0,1,1,16552,0.031
37,-O2,1,0,1,0,16552,0.031
38,-Ofast,1,1,0,0,18064,0.03
39,-O2,0,1,1,0,16552,0.029
4,-Og,1,0,0,0,16552,0.02
40,-O2,0,1,0,1,16552,0.031
41,-O0,0,1,1,0,16552,0.019
42,-O1,1,1,1,1,16552,0.023
43,-Og,1,1,1,0,16552,0.023
44,-O2,0,1,0,0,16552,0.031
45,-O0,0,0,1,1,16552,0.026
46,-O0,1,1,0,1,16552,0.023
47,-O0,0,1,0,1,16552,0.026
48,-O1,0,0,1,0,16552,0.032
49,-O1,1,1,1,0,16552,0.023
5,-O0,0,1,1,1,16552,0.016
50,-Ofast,0,1,0,0,18064,0.027
51,-O1,0,0,0,0,16552,0.033
52,-Og,0,1,1,0,16552,0.03
53,-Ofast,0,0,1,1,18064,0.028
54,-O2,1,1,0,0,16552,0.026
55,-Og,1,1,0,0,16552,0.02
56,-Og,0,0,0,1,16552,0.028
57,-O0,1,1,0,0,16552,0.02
58,-O1,1,1,0,0,16552,0.032
59,-Ofast,0,1,1,0,18064,0.026
6,-Og,1,0,1,0,16552,0.03
60,-Ofast,1,0,1,1,18064,0.036
61,-Ofast,0,1,0,1,18064,0.035
62,-O2,1,1,1,0,16552,0.036
63,-O2,1,1,0,1,16552,0.036
64,-O0,1,0,0,0,16552,0.018
65,-Ofast,0,0,0,0,18064,0.037
66,-O0,1,0,1,0,16552,0.022
67,-O2,1,0,0,0,16552,0.035
68,-O1,1,0,0,1,16552,0.031
69,-O0,0,0,0,1,16552,0.022
7,-O1,1,0,1,0,16552,0.031
70,-Ofast,1,0,0,1,18064,0.033
71,-O0,1,0,1,1,16552,0.025
72,-O0,1,1,1,0,16552,0.017
73,-O2,0,0,0,1,16552,0.036
74,-Ofast,1,1,1,1,18064,0.029
75,-Og,1,0,1,1,16552,0.028
76,-Ofast,0,0,1,0,18064,0.029
77,-Ofast,1,0,1,0,18064,0.031
78,-O1,0,0,0,1,16552,0.024
79,-O2,0,0,1,1,16552,0.035
8,-Og,0,1,0,0,16552,0.015
9,-O2,0,0,0,0,16552,0.032
