configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16496,0.026
1,-O2,0,1,1,1,16496,0.02
10,-Ofast,1,0,0,0,18000,0.035
11,-O1,0,1,1,1,16496,0.01
12,-O1,1,1,0,1,16496,0.024
13,-O1,1,0,1,1,16496,0.026
14,-Og,0,0,0,0,16496,0.022
15,-O1,1,0,0,0,16496,0.025
16,-O0,0,0,0,0,16496,0.026
17,-O1,0,1,0,1,16496,0.021
18,-O1,0,1,1,0,16496,0.019
19,-O1,0,0,1,1,16496,0.012
2,-Ofast,0,0,0,1,18000,0.042
20,-O0,1,1,1,1,16496,0.016
21,-Og,0,0,1,0,16496,0.021
22,-Ofast,1,1,1,0,18000,0.038
23,-O0,1,0,0,1,16496,0.016
24,-Ofast,0,1,1,1,18000,0.037
25,-O2,1,0,0,1,16496,0.03
26,-Og,0,1,1,1,16496,0.011
27,-O2,1,1,1,1,16496,0.025
28,-Og,0,0,1,1,16496,0.021
29,-O0,0,1,0,0,16496,0.019
3,-O1,0,1,0,0,16496,0.015
30,-Og,1,1,1,1,16496,0.022
31,-Og,1,1,0,1,16496,0.022
32,-O2,0,0,1,0,16496,0.021
33,-Og,0,1,0,1,16496,0.025
34,-Ofast,1,1,0,1,18000,0.04
35,-O0,0,0,1,0,16496,0.024
36,-O2,1,0,1,1,16496,0.029
37,-O2,1,0,1,0,16496,0.026
38,-Ofast,1,1,0,0,18000,0.042
39,-O2,0,1,1,0,16496,0.027
4,-Og,1,0,0,0,16496,0.022
40,-O2,0,1,0,1,16496,0.028
41,-O0,0,1,1,0,16496,0.016
42,-O1,1,1,1,1,16496,0.009
43,-Og,1,1,1,0,16496,0.016
44,-O2,0,1,0,0,16496,0.026
45,-O0,0,0,1,1,16496,0.025
46,-O0,1,1,0,1,16496,0.019
47,-O0,0,1,0,1,16496,0.019
48,-O1,0,0,1,0,16496,0.024
49,-O1,1,1,1,0,16496,0.027
5,-O0,0,1,1,1,16496,0.022
50,-Ofast,0,1,0,0,18000,0.029
51,-O1,0,0,0,0,16496,0.018
52,-Og,0,1,1,0,16496,0.022
53,-Ofast,0,0,1,1,18000,0.041
54,-O2,1,1,0,0,16496,0.025
55,-Og,1,1,0,0,16496,0.021
56,-Og,0,0,0,1,16496,0.014
57,-O0,1,1,0,0,16496,0.024
58,-O1,1,1,0,0,16496,0.023
59,-Ofast,0,1,1,0,18000,0.032
6,-Og,1,0,1,0,16496,0.026
60,-Ofast,1,0,1,1,18000,0.038
61,-Ofast,0,1,0,1,18000,0.037
62,-O2,1,1,1,0,16496,0.033
63,-O2,1,1,0,1,16496,0.023
64,-O0,1,0,0,0,16496,0.019
65,-Ofast,0,0,0,0,18000,0.036
66,-O0,1,0,1,0,16496,0.022
67,-O2,1,0,0,0,16496,0.018
68,-O1,1,0,0,1,16496,0.018
69,-O0,0,0,0,1,16496,0.024
7,-O1,1,0,1,0,16496,0.019
70,-Ofast,1,0,0,1,18000,0.027
71,-O0,1,0,1,1,16496,0.021
72,-O0,1,1,1,0,16496,0.02
73,-O2,0,0,0,1,16496,0.025
74,-Ofast,1,1,1,1,18000,0.04
75,-Og,1,0,1,1,16496,0.02
76,-Ofast,0,0,1,0,18000,0.044
77,-Ofast,1,0,1,0,18000,0.036
78,-O1,0,0,0,1,16496,0.021
79,-O2,0,0,1,1,16496,0.026
8,-Og,0,1,0,0,16496,0.021
9,-O2,0,0,0,0,16496,0.022
