configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16456,0.026
1,-O2,0,1,1,1,16456,0.032
10,-Ofast,1,0,0,0,17968,0.031
11,-O1,0,1,1,1,16456,0.031
12,-O1,1,1,0,1,16456,0.03
13,-O1,1,0,1,1,16456,0.026
14,-Og,0,0,0,0,16456,0.025
15,-O1,1,0,0,0,16456,0.028
16,-O0,0,0,0,0,16456,0.025
17,-O1,0,1,0,1,16456,0.029
18,-O1,0,1,1,0,16456,0.034
19,-O1,0,0,1,1,16456,0.024
2,-Ofast,0,0,0,1,17968,0.031
20,-O0,1,1,1,1,16456,0.021
21,-Og,0,0,1,0,16456,0.021
22,-Ofast,1,1,1,0,17968,0.036
23,-O0,1,0,0,1,16456,0.019
24,-Ofast,0,1,1,1,17968,0.032
25,-O2,1,0,0,1,16456,0.029
26,-Og,0,1,1,1,16456,0.02
27,-O2,1,1,1,1,16456,0.031
28,-Og,0,0,1,1,16456,0.021
29,-O0,0,1,0,0,16456,0.021
3,-O1,0,1,0,0,16456,0.034
30,-Og,1,1,1,1,16456,0.013
31,-Og,1,1,0,1,16456,0.026
32,-O2,0,0,1,0,16456,0.033
33,-Og,0,1,0,1,16456,0.025
34,-Ofast,1,1,0,1,17968,0.036
35,-O0,0,0,1,0,16456,0.018
36,-O2,1,0,1,1,16456,0.039
37,-O2,1,0,1,0,16456,0.03
38,-Ofast,1,1,0,0,17968,0.036
39,-O2,0,1,1,0,16456,0.035
4,-Og,1,0,0,0,16456,0.022
40,-O2,0,1,0,1,16456,0.03
41,-O0,0,1,1,0,16456,0.022
42,-O1,1,1,1,1,16456,0.035
43,-Og,1,1,1,0,16456,0.019
44,-O2,0,1,0,0,16456,0.033
45,-O0,0,0,1,1,16456,0.025
46,-O0,1,1,0,1,16456,0.021
47,-O0,0,1,0,1,16456,0.013
48,-O1,0,0,1,0,16456,0.029
49,-O1,1,1,1,0,16456,0.036
5,-O0,0,1,1,1,16456,0.015
50,-Ofast,0,1,0,0,17968,0.039
51,-O1,0,0,0,0,16456,0.031
52,-Og,0,1,1,0,16456,0.028
53,-Ofast,0,0,1,1,17968,0.042
54,-O2,1,1,0,0,16456,0.028
55,-Og,1,1,0,0,16456,0.03
56,-Og,0,0,0,1,16456,0.024
57,-O0,1,1,0,0,16456,0.025
58,-O1,1,1,0,0,16456,0.032
59,-Ofast,0,1,1,0,17968,0.035
6,-Og,1,0,1,0,16456,0.024
60,-Ofast,1,0,1,1,17968,0.035
61,-Ofast,0,1,0,1,17968,0.032
62,-O2,1,1,1,0,16456,0.03
63,-O2,1,1,0,1,16456,0.026
64,-O0,1,0,0,0,16456,0.023
65,-Ofast,0,0,0,0,17968,0.034
66,-O0,1,0,1,0,16456,0.021
67,-O2,1,0,0,0,16456,0.031
68,-O1,1,0,0,1,16456,0.032
69,-O0,0,0,0,1,16456,0.026
7,-O1,1,0,1,0,16456,0.026
70,-Ofast,1,0,0,1,17968,0.036
71,-O0,1,0,1,1,16456,0.027
72,-O0,1,1,1,0,16456,0.014
73,-O2,0,0,0,1,16456,0.033
74,-Ofast,1,1,1,1,17968,0.035
75,-Og,1,0,1,1,16456,0.021
76,-Ofast,0,0,1,0,17968,0.03
77,-Ofast,1,0,1,0,17968,0.032
78,-O1,0,0,0,1,16456,0.035
79,-O2,0,0,1,1,16456,0.035
8,-Og,0,1,0,0,16456,0.012
9,-O2,0,0,0,0,16456,0.028
