configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16744,0.036
1,-O2,0,1,1,1,16744,0.028
10,-Ofast,1,0,0,0,18248,0.04
11,-O1,0,1,1,1,16744,0.014
12,-O1,1,1,0,1,16744,0.032
13,-O1,1,0,1,1,16744,0.035
14,-Og,0,0,0,0,16744,0.023
15,-O1,1,0,0,0,16744,0.03
16,-O0,0,0,0,0,16744,0.023
17,-O1,0,1,0,1,16744,0.036
18,-O1,0,1,1,0,16744,0.025
19,-O1,0,0,1,1,16744,0.025
2,-Ofast,0,0,0,1,18248,0.04
20,-O0,1,1,1,1,16744,0.019
21,-Og,0,0,1,0,16744,0.029
22,-Ofast,1,1,1,0,18248,0.035
23,-O0,1,0,0,1,16744,0.024
24,-Ofast,0,1,1,1,18248,0.038
25,-O2,1,0,0,1,16744,0.029
26,-Og,0,1,1,1,16744,0.03
27,-O2,1,1,1,1,16744,0.029
28,-Og,0,0,1,1,16744,0.019
29,-O0,0,1,0,0,16744,0.023
3,-O1,0,1,0,0,16744,0.026
30,-Og,1,1,1,1,16744,0.026
31,-Og,1,1,0,1,16744,0.029
32,-O2,0,0,1,0,16744,0.026
33,-Og,0,1,0,1,16744,0.029
34,-Ofast,1,1,0,1,18248,0.034
35,-O0,0,0,1,0,16744,0.021
36,-O2,1,0,1,1,16744,0.037
37,-O2,1,0,1,0,16744,0.039
38,-Ofast,1,1,0,0,18248,0.038
39,-O2,0,1,1,0,16744,0.021
4,-Og,1,0,0,0,16744,0.029
40,-O2,0,1,0,1,16744,0.039
41,-O0,0,1,1,0,16744,0.023
42,-O1,1,1,1,1,16744,0.029
43,-Og,1,1,1,0,16744,0.032
44,-O2,0,1,0,0,16744,0.031
45,-O0,0,0,1,1,16744,0.028
46,-O0,1,1,0,1,16744,0.022
47,-O0,0,1,0,1,16744,0.025
48,-O1,0,0,1,0,16744,0.024
49,-O1,1,1,1,0,16744,0.02
5,-O0,0,1,1,1,16744,0.024
50,-Ofast,0,1,0,0,18248,0.039
51,-O1,0,0,0,0,16744,0.026
52,-Og,0,1,1,0,16744,0.033
53,-Ofast,0,0,1,1,18248,0.037
54,-O2,1,1,0,0,16744,0.041
55,-Og,1,1,0,0,16744,0.026
56,-Og,0,0,0,1,16744,0.033
57,-O0,1,1,0,0,16744,0.029
58,-O1,1,1,0,0,16744,0.03
59,-Ofast,0,1,1,0,18248,0.036
6,-Og,1,0,1,0,16744,0.026
60,-Ofast,1,0,1,1,18248,0.041
61,-Ofast,0,1,0,1,18248,0.045
62,-O2,1,1,1,0,16744,0.041
63,-O2,1,1,0,1,16744,0.034
64,-O0,1,0,0,0,16744,0.024
65,-Ofast,0,0,0,0,18248,0.038
66,-O0,1,0,1,0,16744,0.027
67,-O2,1,0,0,0,16744,0.032
68,-O1,1,0,0,1,16744,0.036
69,-O0,0,0,0,1,16744,0.022
7,-O1,1,0,1,0,16744,0.03
70,-Ofast,1,0,0,1,18248,0.045
71,-O0,1,0,1,1,16744,0.028
72,-O0,1,1,1,0,16744,0.021
73,-O2,0,0,0,1,16744,0.042
74,-Ofast,1,1,1,1,18248,0.042
75,-Og,1,0,1,1,16744,0.034
76,-Ofast,0,0,1,0,18248,0.038
77,-Ofast,1,0,1,0,18248,0.031
78,-O1,0,0,0,1,16744,0.031
79,-O2,0,0,1,1,16744,0.042
8,-Og,0,1,0,0,16744,0.03
9,-O2,0,0,0,0,16744,0.028
