configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16528,0.014
1,-O2,0,1,1,1,16528,0.026
10,-Ofast,1,0,0,0,18032,0.023
11,-O1,0,1,1,1,16528,0.025
12,-O1,1,1,0,1,16528,0.014
13,-O1,1,0,1,1,16528,0.023
14,-Og,0,0,0,0,16528,0.015
15,-O1,1,0,0,0,16528,0.02
16,-O0,0,0,0,0,16528,0.021
17,-O1,0,1,0,1,16528,0.02
18,-O1,0,1,1,0,16528,0.028
19,-O1,0,0,1,1,16528,0.023
2,-Ofast,0,0,0,1,18032,0.024
20,-O0,1,1,1,1,16528,0.011
21,-Og,0,0,1,0,16528,0.026
22,-Ofast,1,1,1,0,18032,0.029
23,-O0,1,0,0,1,16528,0.024
24,-Ofast,0,1,1,1,18032,0.016
25,-O2,1,0,0,1,16528,0.021
26,-Og,0,1,1,1,16528,0.019
27,-O2,1,1,1,1,16528,0.018
28,-Og,0,0,1,1,16528,0.021
29,-O0,0,1,0,0,16528,0.023
3,-O1,0,1,0,0,16528,0.024
30,-Og,1,1,1,1,16528,0.022
31,-Og,1,1,0,1,16528,0.011
32,-O2,0,0,1,0,16528,0.023
33,-Og,0,1,0,1,16528,0.017
34,-Ofast,1,1,0,1,18032,0.018
35,-O0,0,0,1,0,16528,0.021
36,-O2,1,0,1,1,16528,0.015
37,-O2,1,0,1,0,16528,0.022
38,-Ofast,1,1,0,0,18032,0.025
39,-O2,0,1,1,0,16528,0.021
4,-Og,1,0,0,0,16528,0.022
40,-O2,0,1,0,1,16528,0.018
41,-O0,0,1,1,0,16528,0.022
42,-O1,1,1,1,1,16528,0.021
43,-Og,1,1,1,0,16528,0.019
44,-O2,0,1,0,0,16528,0.015
45,-O0,0,0,1,1,16528,0.024
46,-O0,1,1,0,1,16528,0.018
47,-O0,0,1,0,1,16528,0.021
48,-O1,0,0,1,0,16528,0.017
49,-O1,1,1,1,0,16528,0.017
5,-O0,0,1,1,1,16528,0.019
50,-Ofast,0,1,0,0,18032,0.02
51,-O1,0,0,0,0,16528,0.016
52,-Og,0,1,1,0,16528,0.021
53,-Ofast,0,0,1,1,18032,0.023
54,-O2,1,1,0,0,16528,0.024
55,-Og,1,1,0,0,16528,0.023
56,-Og,0,0,0,1,16528,0.025
57,-O0,1,1,0,0,16528,0.018
58,-O1,1,1,0,0,16528,0.022
59,-Ofast,0,1,1,0,18032,0.029
6,-Og,1,0,1,0,16528,0.021
60,-Ofast,1,0,1,1,18032,0.022
61,-Ofast,0,1,0,1,18032,0.016
62,-O2,1,1,1,0,16528,0.025
63,-O2,1,1,0,1,16528,0.022
64,-O0,1,0,0,0,16528,0.021
65,-Ofast,0,0,0,0,18032,0.019
66,-O0,1,0,1,0,16528,0.016
67,-O2,1,0,0,0,16528,0.015
68,-O1,1,0,0,1,16528,0.021
69,-O0,0,0,0,1,16528,0.021
7,-O1,1,0,1,0,16528,0.028
70,-Ofast,1,0,0,1,18032,0.023
71,-O0,1,0,1,1,16528,0.021
72,-O0,1,1,1,0,16528,0.024
73,-O2,0,0,0,1,16528,0.021
74,-Ofast,1,1,1,1,18032,0.019
75,-Og,1,0,1,1,16528,0.017
76,-Ofast,0,0,1,0,18032,0.019
77,-Ofast,1,0,1,0,18032,0.027
78,-O1,0,0,0,1,16528,0.02
79,-O2,0,0,1,1,16528,0.022
8,-Og,0,1,0,0,16528,0.026
9,-O2,0,0,0,0,16528,0.028
