configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16544,0.018
1,-O2,0,1,1,1,16544,0.026
10,-Ofast,1,0,0,0,18048,0.017
11,-O1,0,1,1,1,16544,0.022
12,-O1,1,1,0,1,16544,0.023
13,-O1,1,0,1,1,16544,0.028
14,-Og,0,0,0,0,16544,0.019
15,-O1,1,0,0,0,16544,0.023
16,-O0,0,0,0,0,16544,0.025
17,-O1,0,1,0,1,16544,0.023
18,-O1,0,1,1,0,16544,0.015
19,-O1,0,0,1,1,16544,0.022
2,-Ofast,0,0,0,1,18048,0.029
20,-O0,1,1,1,1,16544,0.017
21,-Og,0,0,1,0,16544,0.013
22,-Ofast,1,1,1,0,18048,0.022
23,-O0,1,0,0,1,16544,0.024
24,-Ofast,0,1,1,1,18048,0.026
25,-O2,1,0,0,1,16544,0.022
26,-Og,0,1,1,1,16544,0.021
27,-O2,1,1,1,1,16544,0.027
28,-Og,0,0,1,1,16544,0.023
29,-O0,0,1,0,0,16544,0.009
3,-O1,0,1,0,0,16544,0.025
30,-Og,1,1,1,1,16544,0.026
31,-Og,1,1,0,1,16544,0.016
32,-O2,0,0,1,0,16544,0.02
33,-Og,0,1,0,1,16544,0.021
34,-Ofast,1,1,0,1,18048,0.026
35,-O0,0,0,1,0,16544,0.024
36,-O2,1,0,1,1,16544,0.019
37,-O2,1,0,1,0,16544,0.016
38,-Ofast,1,1,0,0,18048,0.019
39,-O2,0,1,1,0,16544,0.021
4,-Og,1,0,0,0,16544,0.021
40,-O2,0,1,0,1,16544,0.027
41,-O0,0,1,1,0,16544,0.025
42,-O1,1,1,1,1,16544,0.024
43,-Og,1,1,1,0,16544,0.026
44,-O2,0,1,0,0,16544,0.015
45,-O0,0,0,1,1,16544,0.023
46,-O0,1,1,0,1,16544,0.02
47,-O0,0,1,0,1,16544,0.025
48,-O1,0,0,1,0,16544,0.011
49,-O1,1,1,1,0,16544,0.017
5,-O0,0,1,1,1,16544,0.016
50,-Ofast,0,1,0,0,18048,0.018
51,-O1,0,0,0,0,16544,0.025
52,-Og,0,1,1,0,16544,0.016
53,-Ofast,0,0,1,1,18048,0.024
54,-O2,1,1,0,0,16544,0.02
55,-Og,1,1,0,0,16544,0.027
56,-Og,0,0,0,1,16544,0.021
57,-O0,1,1,0,0,16544,0.026
58,-O1,1,1,0,0,16544,0.012
59,-Ofast,0,1,1,0,18048,0.028
6,-Og,1,0,1,0,16544,0.021
60,-Ofast,1,0,1,1,18048,0.02
61,-Ofast,0,1,0,1,18048,0.02
62,-O2,1,1,1,0,16544,0.023
63,-O2,1,1,0,1,16544,0.015
64,-O0,1,0,0,0,16544,0.018
65,-Ofast,0,0,0,0,18048,0.015
66,-O0,1,0,1,0,16544,0.023
67,-O2,1,0,0,0,16544,0.027
68,-O1,1,0,0,1,16544,0.024
69,-O0,0,0,0,1,16544,0.022
7,-O1,1,0,1,0,16544,0.017
70,-Ofast,1,0,0,1,18048,0.018
71,-O0,1,0,1,1,16544,0.026
72,-O0,1,1,1,0,16544,0.026
73,-O2,0,0,0,1,16544,0.022
74,-Ofast,1,1,1,1,18048,0.023
75,-Og,1,0,1,1,16544,0.023
76,-Ofast,0,0,1,0,18048,0.027
77,-Ofast,1,0,1,0,18048,0.02
78,-O1,0,0,0,1,16544,0.018
79,-O2,0,0,1,1,16544,0.024
8,-Og,0,1,0,0,16544,0.014
9,-O2,0,0,0,0,16544,0.019
