configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16528,0.021
1,-O2,0,1,1,1,16528,0.021
10,-Ofast,1,0,0,0,18040,0.028
11,-O1,0,1,1,1,16528,0.018
12,-O1,1,1,0,1,16528,0.019
13,-O1,1,0,1,1,16528,0.016
14,-Og,0,0,0,0,16528,0.021
15,-O1,1,0,0,0,16528,0.03
16,-O0,0,0,0,0,16528,0.02
17,-O1,0,1,0,1,16528,0.013
18,-O1,0,1,1,0,16528,0.028
19,-O1,0,0,1,1,16528,0.018
2,-Ofast,0,0,0,1,18040,0.016
20,-O0,1,1,1,1,16528,0.018
21,-Og,0,0,1,0,16528,0.019
22,-Ofast,1,1,1,0,18040,0.029
23,-O0,1,0,0,1,16528,0.018
24,-Ofast,0,1,1,1,18040,0.024
25,-O2,1,0,0,1,16528,0.017
26,-Og,0,1,1,1,16528,0.022
27,-O2,1,1,1,1,16528,0.025
28,-Og,0,0,1,1,16528,0.029
29,-O0,0,1,0,0,16528,0.018
3,-O1,0,1,0,0,16528,0.025
30,-Og,1,1,1,1,16528,0.016
31,-Og,1,1,0,1,16528,0.03
32,-O2,0,0,1,0,16528,0.024
33,-Og,0,1,0,1,16528,0.019
34,-Ofast,1,1,0,1,18040,0.026
35,-O0,0,0,1,0,16528,0.021
36,-O2,1,0,1,1,16528,0.027
37,-O2,1,0,1,0,16528,0.02
38,-Ofast,1,1,0,0,18040,0.029
39,-O2,0,1,1,0,16528,0.022
4,-Og,1,0,0,0,16528,0.021
40,-O2,0,1,0,1,16528,0.022
41,-O0,0,1,1,0,16528,0.014
42,-O1,1,1,1,1,16528,0.024
43,-Og,1,1,1,0,16528,0.022
44,-O2,0,1,0,0,16528,0.025
45,-O0,0,0,1,1,16528,0.026
46,-O0,1,1,0,1,16528,0.014
47,-O0,0,1,0,1,16528,0.024
48,-O1,0,0,1,0,16528,0.019
49,-O1,1,1,1,0,16528,0.03
5,-O0,0,1,1,1,16528,0.026
50,-Ofast,0,1,0,0,18040,0.022
51,-O1,0,0,0,0,16528,0.03
52,-Og,0,1,1,0,16528,0.018
53,-Ofast,0,0,1,1,18040,0.022
54,-O2,1,1,0,0,16528,0.022
55,-Og,1,1,0,0,16528,0.026
56,-Og,0,0,0,1,16528,0.027
57,-O0,1,1,0,0,16528,0.017
58,-O1,1,1,0,0,16528,0.024
59,-Ofast,0,1,1,0,18040,0.025
6,-Og,1,0,1,0,16528,0.025
60,-Ofast,1,0,1,1,18040,0.025
61,-Ofast,0,1,0,1,18040,0.03
62,-O2,1,1,1,0,16528,0.029
63,-O2,1,1,0,1,16528,0.032
64,-O0,1,0,0,0,16528,0.016
65,-Ofast,0,0,0,0,18040,0.023
66,-O0,1,0,1,0,16528,0.025
67,-O2,1,0,0,0,16528,0.029
68,-O1,1,0,0,1,16528,0.03
69,-O0,0,0,0,1,16528,0.026
7,-O1,1,0,1,0,16528,0.019
70,-Ofast,1,0,0,1,18040,0.025
71,-O0,1,0,1,1,16528,0.024
72,-O0,1,1,1,0,16528,0.023
73,-O2,0,0,0,1,16528,0.031
74,-Ofast,1,1,1,1,18040,0.027
75,-Og,1,0,1,1,16528,0.017
76,-Ofast,0,0,1,0,18040,0.021
77,-Ofast,1,0,1,0,18040,0.027
78,-O1,0,0,0,1,16528,0.017
79,-O2,0,0,1,1,16528,0.027
8,-Og,0,1,0,0,16528,0.029
9,-O2,0,0,0,0,16528,0.029
