configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16520,0.022
1,-O2,0,1,1,1,16520,0.025
10,-Ofast,1,0,0,0,18032,0.025
11,-O1,0,1,1,1,16520,0.019
12,-O1,1,1,0,1,16520,0.026
13,-O1,1,0,1,1,16520,0.024
14,-Og,0,0,0,0,16520,0.014
15,-O1,1,0,0,0,16520,0.029
16,-O0,0,0,0,0,16520,0.02
17,-O1,0,1,0,1,16520,0.028
18,-O1,0,1,1,0,16520,0.027
19,-O1,0,0,1,1,16520,0.023
2,-Ofast,0,0,0,1,18032,0.03
20,-O0,1,1,1,1,16520,0.027
21,-Og,0,0,1,0,16520,0.023
22,-Ofast,1,1,1,0,18032,0.027
23,-O0,1,0,0,1,16520,0.021
24,-Ofast,0,1,1,1,18032,0.028
25,-O2,1,0,0,1,16520,0.016
26,-Og,0,1,1,1,16520,0.021
27,-O2,1,1,1,1,16520,0.027
28,-Og,0,0,1,1,16520,0.019
29,-O0,0,1,0,0,16520,0.024
3,-O1,0,1,0,0,16520,0.031
30,-Og,1,1,1,1,16520,0.018
31,-Og,1,1,0,1,16520,0.025
32,-O2,0,0,1,0,16520,0.025
33,-Og,0,1,0,1,16520,0.017
34,-Ofast,1,1,0,1,18032,0.025
35,-O0,0,0,1,0,16520,0.026
36,-O2,1,0,1,1,16520,0.023
37,-O2,1,0,1,0,16520,0.032
38,-Ofast,1,1,0,0,18032,0.032
39,-O2,0,1,1,0,16520,0.023
4,-Og,1,0,0,0,16520,0.029
40,-O2,0,1,0,1,16520,0.026
41,-O0,0,1,1,0,16520,0.024
42,-O1,1,1,1,1,16520,0.022
43,-Og,1,1,1,0,16520,0.028
44,-O2,0,1,0,0,16520,0.031
45,-O0,0,0,1,1,16520,0.021
46,-O0,1,1,0,1,16520,0.027
47,-O0,0,1,0,1,16520,0.02
48,-O1,0,0,1,0,16520,0.028
49,-O1,1,1,1,0,16520,0.019
5,-O0,0,1,1,1,16520,0.018
50,-Ofast,0,1,0,0,18032,0.028
51,-O1,0,0,0,0,16520,0.024
52,-Og,0,1,1,0,16520,0.027
53,-Ofast,0,0,1,1,18032,0.028
54,-O2,1,1,0,0,16520,0.024
55,-Og,1,1,0,0,16520,0.027
56,-Og,0,0,0,1,16520,0.019
57,-O0,1,1,0,0,16520,0.019
58,-O1,1,1,0,0,16520,0.024
59,-Ofast,0,1,1,0,18032,0.025
6,-Og,1,0,1,0,16520,0.024
60,-Ofast,1,0,1,1,18032,0.031
61,-Ofast,0,1,0,1,18032,0.033
62,-O2,1,1,1,0,16520,0.022
63,-O2,1,1,0,1,16520,0.024
64,-O0,1,0,0,0,16520,0.018
65,-Ofast,0,0,0,0,18032,0.03
66,-O0,1,0,1,0,16520,0.025
67,-O2,1,0,0,0,16520,0.026
68,-O1,1,0,0,1,16520,0.02
69,-O0,0,0,0,1,16520,0.016
7,-O1,1,0,1,0,16520,0.021
70,-Ofast,1,0,0,1,18032,0.022
71,-O0,1,0,1,1,16520,0.023
72,-O0,1,1,1,0,16520,0.021
73,-O2,0,0,0,1,16520,0.023
74,-Ofast,1,1,1,1,18032,0.024
75,-Og,1,0,1,1,16520,0.026
76,-Ofast,0,0,1,0,18032,0.027
77,-Ofast,1,0,1,0,18032,0.019
78,-O1,0,0,0,1,16520,0.025
79,-O2,0,0,1,1,16520,0.019
8,-Og,0,1,0,0,16520,0.026
9,-O2,0,0,0,0,16520,0.025
