configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16664,0.028
1,-O2,0,1,1,1,16664,0.048
10,-Ofast,1,0,0,0,18168,0.046
11,-O1,0,1,1,1,16664,0.037
12,-O1,1,1,0,1,16664,0.043
13,-O1,1,0,1,1,16664,0.04
14,-Og,0,0,0,0,16664,0.033
15,-O1,1,0,0,0,16664,0.041
16,-O0,0,0,0,0,16664,0.025
17,-O1,0,1,0,1,16664,0.022
18,-O1,0,1,1,0,16664,0.04
19,-O1,0,0,1,1,16664,0.049
2,-Ofast,0,0,0,1,18168,0.045
20,-O0,1,1,1,1,16664,0.022
21,-Og,0,0,1,0,16664,0.029
22,-Ofast,1,1,1,0,18168,0.048
23,-O0,1,0,0,1,16664,0.029
24,-Ofast,0,1,1,1,18168,0.048
25,-O2,1,0,0,1,16664,0.057
26,-Og,0,1,1,1,16664,0.026
27,-O2,1,1,1,1,16664,0.037
28,-Og,0,0,1,1,16664,0.03
29,-O0,0,1,0,0,16664,0.022
3,-O1,0,1,0,0,16664,0.041
30,-Og,1,1,1,1,16664,0.029
31,-Og,1,1,0,1,16664,0.034
32,-O2,0,0,1,0,16664,0.053
33,-Og,0,1,0,1,16664,0.037
34,-Ofast,1,1,0,1,18168,0.042
35,-O0,0,0,1,0,16664,0.023
36,-O2,1,0,1,1,16664,0.04
37,-O2,1,0,1,0,16664,0.048
38,-Ofast,1,1,0,0,18168,0.046
39,-O2,0,1,1,0,16664,0.036
4,-Og,1,0,0,0,16664,0.036
40,-O2,0,1,0,1,16664,0.038
41,-O0,0,1,1,0,16664,0.03
42,-O1,1,1,1,1,16664,0.039
43,-Og,1,1,1,0,16664,0.032
44,-O2,0,1,0,0,16664,0.043
45,-O0,0,0,1,1,16664,0.024
46,-O0,1,1,0,1,16664,0.014
47,-O0,0,1,0,1,16664,0.025
48,-O1,0,0,1,0,16664,0.04
49,-O1,1,1,1,0,16664,0.032
5,-O0,0,1,1,1,16664,0.029
50,-Ofast,0,1,0,0,18168,0.04
51,-O1,0,0,0,0,16664,0.039
52,-Og,0,1,1,0,16664,0.029
53,-Ofast,0,0,1,1,18168,0.048
54,-O2,1,1,0,0,16664,0.046
55,-Og,1,1,0,0,16664,0.034
56,-Og,0,0,0,1,16664,0.035
57,-O0,1,1,0,0,16664,0.03
58,-O1,1,1,0,0,16664,0.042
59,-Ofast,0,1,1,0,18168,0.049
6,-Og,1,0,1,0,16664,0.026
60,-Ofast,1,0,1,1,18168,0.048
61,-Ofast,0,1,0,1,18168,0.051
62,-O2,1,1,1,0,16664,0.038
63,-O2,1,1,0,1,16664,0.04
64,-O0,1,0,0,0,16664,0.021
65,-Ofast,0,0,0,0,18168,0.054
66,-O0,1,0,1,0,16664,0.027
67,-O2,1,0,0,0,16664,0.042
68,-O1,1,0,0,1,16664,0.035
69,-O0,0,0,0,1,16664,0.022
7,-O1,1,0,1,0,16664,0.045
70,-Ofast,1,0,0,1,18168,0.057
71,-O0,1,0,1,1,16664,0.021
72,-O0,1,1,1,0,16664,0.026
73,-O2,0,0,0,1,16664,0.04
74,-Ofast,1,1,1,1,18168,0.044
75,-Og,1,0,1,1,16664,0.036
76,-Ofast,0,0,1,0,18168,0.053
77,-Ofast,1,0,1,0,18168,0.052
78,-O1,0,0,0,1,16664,0.036
79,-O2,0,0,1,1,16664,0.055
8,-Og,0,1,0,0,16664,0.025
9,-O2,0,0,0,0,16664,0.048
