configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16520,0.022
1,-O2,0,1,1,1,16520,0.025
10,-Ofast,1,0,0,0,18024,0.025
11,-O1,0,1,1,1,16520,0.028
12,-O1,1,1,0,1,16520,0.028
13,-O1,1,0,1,1,16520,0.028
14,-Og,0,0,0,0,16520,0.026
15,-O1,1,0,0,0,16520,0.028
16,-O0,0,0,0,0,16520,0.017
17,-O1,0,1,0,1,16520,0.03
18,-O1,0,1,1,0,16520,0.019
19,-O1,0,0,1,1,16520,0.019
2,-Ofast,0,0,0,1,18024,0.031
20,-O0,1,1,1,1,16520,0.017
21,-Og,0,0,1,0,16520,0.022
22,-Ofast,1,1,1,0,18024,0.019
23,-O0,1,0,0,1,16520,0.025
24,-Ofast,0,1,1,1,18024,0.028
25,-O2,1,0,0,1,16520,0.024
26,-Og,0,1,1,1,16520,0.02
27,-O2,1,1,1,1,16520,0.027
28,-Og,0,0,1,1,16520,0.023
29,-O0,0,1,0,0,16520,0.02
3,-O1,0,1,0,0,16520,0.026
30,-Og,1,1,1,1,16520,0.022
31,-Og,1,1,0,1,16520,0.024
32,-O2,0,0,1,0,16520,0.025
33,-Og,0,1,0,1,16520,0.025
34,-Ofast,1,1,0,1,18024,0.019
35,-O0,0,0,1,0,16520,0.027
36,-O2,1,0,1,1,16520,0.031
37,-O2,1,0,1,0,16520,0.024
38,-Ofast,1,1,0,0,18024,0.028
39,-O2,0,1,1,0,16520,0.028
4,-Og,1,0,0,0,16520,0.022
40,-O2,0,1,0,1,16520,0.033
41,-O0,0,1,1,0,16520,0.014
42,-O1,1,1,1,1,16520,0.026
43,-Og,1,1,1,0,16520,0.025
44,-O2,0,1,0,0,16520,0.023
45,-O0,0,0,1,1,16520,0.021
46,-O0,1,1,0,1,16520,0.016
47,-O0,0,1,0,1,16520,0.025
48,-O1,0,0,1,0,16520,0.024
49,-O1,1,1,1,0,16520,0.03
5,-O0,0,1,1,1,16520,0.017
50,-Ofast,0,1,0,0,18024,0.03
51,-O1,0,0,0,0,16520,0.02
52,-Og,0,1,1,0,16520,0.025
53,-Ofast,0,0,1,1,18024,0.025
54,-O2,1,1,0,0,16520,0.026
55,-Og,1,1,0,0,16520,0.022
56,-Og,0,0,0,1,16520,0.019
57,-O0,1,1,0,0,16520,0.014
58,-O1,1,1,0,0,16520,0.023
59,-Ofast,0,1,1,0,18024,0.023
6,-Og,1,0,1,0,16520,0.029
60,-Ofast,1,0,1,1,18024,0.029
61,-Ofast,0,1,0,1,18024,0.023
62,-O2,1,1,1,0,16520,0.031
63,-O2,1,1,0,1,16520,0.034
64,-O0,1,0,0,0,16520,0.019
65,-Ofast,0,0,0,0,18024,0.023
66,-O0,1,0,1,0,16520,0.018
67,-O2,1,0,0,0,16520,0.027
68,-O1,1,0,0,1,16520,0.029
69,-O0,0,0,0,1,16520,0.012
7,-O1,1,0,1,0,16520,0.024
70,-Ofast,1,0,0,1,18024,0.028
71,-O0,1,0,1,1,16520,0.016
72,-O0,1,1,1,0,16520,0.016
73,-O2,0,0,0,1,16520,0.018
74,-Ofast,1,1,1,1,18024,0.025
75,-Og,1,0,1,1,16520,0.013
76,-Ofast,0,0,1,0,18024,0.03
77,-Ofast,1,0,1,0,18024,0.027
78,-O1,0,0,0,1,16520,0.03
79,-O2,0,0,1,1,16520,0.029
8,-Og,0,1,0,0,16520,0.029
9,-O2,0,0,0,0,16520,0.034
