configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16736,0.024
1,-O2,0,1,1,1,16736,0.037
10,-Ofast,1,0,0,0,18240,0.05
11,-O1,0,1,1,1,16736,0.031
12,-O1,1,1,0,1,16736,0.04
13,-O1,1,0,1,1,16736,0.034
14,-Og,0,0,0,0,16736,0.028
15,-O1,1,0,0,0,16736,0.03
16,-O0,0,0,0,0,16736,0.022
17,-O1,0,1,0,1,16736,0.021
18,-O1,0,1,1,0,16736,0.031
19,-O1,0,0,1,1,16736,0.033
2,-Ofast,0,0,0,1,18240,0.04
20,-O0,1,1,1,1,16736,0.029
21,-Og,0,0,1,0,16736,0.025
22,-Ofast,1,1,1,0,18240,0.046
23,-O0,1,0,0,1,16736,0.028
24,-Ofast,0,1,1,1,18240,0.035
25,-O2,1,0,0,1,16736,0.036
26,-Og,0,1,1,1,16736,0.024
27,-O2,1,1,1,1,16736,0.036
28,-Og,0,0,1,1,16736,0.021
29,-O0,0,1,0,0,16736,0.024
3,-O1,0,1,0,0,16736,0.021
30,-Og,1,1,1,1,16736,0.028
31,-Og,1,1,0,1,16736,0.026
32,-O2,0,0,1,0,16736,0.033
33,-Og,0,1,0,1,16736,0.026
34,-Ofast,1,1,0,1,18240,0.041
35,-O0,0,0,1,0,16736,0.021
36,-O2,1,0,1,1,16736,0.042
37,-O2,1,0,1,0,16736,0.041
38,-Ofast,1,1,0,0,18240,0.051
39,-O2,0,1,1,0,16736,0.039
4,-Og,1,0,0,0,16736,0.025
40,-O2,0,1,0,1,16736,0.037
41,-O0,0,1,1,0,16736,0.028
42,-O1,1,1,1,1,16736,0.035
43,-Og,1,1,1,0,16736,0.034
44,-O2,0,1,0,0,16736,0.04
45,-O0,0,0,1,1,16736,0.024
46,-O0,1,1,0,1,16736,0.028
47,-O0,0,1,0,1,16736,0.027
48,-O1,0,0,1,0,16736,0.036
49,-O1,1,1,1,0,16736,0.027
5,-O0,0,1,1,1,16736,0.026
50,-Ofast,0,1,0,0,18240,0.049
51,-O1,0,0,0,0,16736,0.029
52,-Og,0,1,1,0,16736,0.026
53,-Ofast,0,0,1,1,18240,0.048
54,-O2,1,1,0,0,16736,0.037
55,-Og,1,1,0,0,16736,0.029
56,-Og,0,0,0,1,16736,0.032
57,-O0,1,1,0,0,16736,0.023
58,-O1,1,1,0,0,16736,0.029
59,-Ofast,0,1,1,0,18240,0.044
6,-Og,1,0,1,0,16736,0.027
60,-Ofast,1,0,1,1,18240,0.038
61,-Ofast,0,1,0,1,18240,0.046
62,-O2,1,1,1,0,16736,0.036
63,-O2,1,1,0,1,16736,0.047
64,-O0,1,0,0,0,16736,0.022
65,-Ofast,0,0,0,0,18240,0.037
66,-O0,1,0,1,0,16736,0.027
67,-O2,1,0,0,0,16736,0.038
68,-O1,1,0,0,1,16736,0.037
69,-O0,0,0,0,1,16736,0.022
7,-O1,1,0,1,0,16736,0.034
70,-Ofast,1,0,0,1,18240,0.048
71,-O0,1,0,1,1,16736,0.022
72,-O0,1,1,1,0,16736,0.023
73,-O2,0,0,0,1,16736,0.032
74,-Ofast,1,1,1,1,18240,0.044
75,-Og,1,0,1,1,16736,0.023
76,-Ofast,0,0,1,0,18240,0.039
77,-Ofast,1,0,1,0,18240,0.042
78,-O1,0,0,0,1,16736,0.037
79,-O2,0,0,1,1,16736,0.042
8,-Og,0,1,0,0,16736,0.031
9,-O2,0,0,0,0,16736,0.025
