configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16512,0.027
1,-O2,0,1,1,1,16512,0.025
10,-Ofast,1,0,0,0,18016,0.023
11,-O1,0,1,1,1,16512,0.018
12,-O1,1,1,0,1,16512,0.026
13,-O1,1,0,1,1,16512,0.021
14,-Og,0,0,0,0,16512,0.021
15,-O1,1,0,0,0,16512,0.022
16,-O0,0,0,0,0,16512,0.015
17,-O1,0,1,0,1,16512,0.02
18,-O1,0,1,1,0,16512,0.022
19,-O1,0,0,1,1,16512,0.023
2,-Ofast,0,0,0,1,18016,0.021
20,-O0,1,1,1,1,16512,0.026
21,-Og,0,0,1,0,16512,0.02
22,-Ofast,1,1,1,0,18016,0.026
23,-O0,1,0,0,1,16512,0.018
24,-Ofast,0,1,1,1,18016,0.024
25,-O2,1,0,0,1,16512,0.023
26,-Og,0,1,1,1,16512,0.023
27,-O2,1,1,1,1,16512,0.023
28,-Og,0,0,1,1,16512,0.011
29,-O0,0,1,0,0,16512,0.013
3,-O1,0,1,0,0,16512,0.025
30,-Og,1,1,1,1,16512,0.02
31,-Og,1,1,0,1,16512,0.016
32,-O2,0,0,1,0,16512,0.03
33,-Og,0,1,0,1,16512,0.022
34,-Ofast,1,1,0,1,18016,0.033
35,-O0,0,0,1,0,16512,0.024
36,-O2,1,0,1,1,16512,0.027
37,-O2,1,0,1,0,16512,0.027
38,-Ofast,1,1,0,0,18016,0.034
39,-O2,0,1,1,0,16512,0.033
4,-Og,1,0,0,0,16512,0.023
40,-O2,0,1,0,1,16512,0.028
41,-O0,0,1,1,0,16512,0.014
42,-O1,1,1,1,1,16512,0.017
43,-Og,1,1,1,0,16512,0.018
44,-O2,0,1,0,0,16512,0.028
45,-O0,0,0,1,1,16512,0.017
46,-O0,1,1,0,1,16512,0.026
47,-O0,0,1,0,1,16512,0.023
48,-O1,0,0,1,0,16512,0.018
49,-O1,1,1,1,0,16512,0.026
5,-O0,0,1,1,1,16512,0.026
50,-Ofast,0,1,0,0,18016,0.024
51,-O1,0,0,0,0,16512,0.016
52,-Og,0,1,1,0,16512,0.023
53,-Ofast,0,0,1,1,18016,0.028
54,-O2,1,1,0,0,16512,0.033
55,-Og,1,1,0,0,16512,0.022
56,-Og,0,0,0,1,16512,0.017
57,-O0,1,1,0,0,16512,0.024
58,-O1,1,1,0,0,16512,0.027
59,-Ofast,0,1,1,0,18016,0.027
6,-Og,1,0,1,0,16512,0.022
60,-Ofast,1,0,1,1,18016,0.028
61,-Ofast,0,1,0,1,18016,0.021
62,-O2,1,1,1,0,16512,0.024
63,-O2,1,1,0,1,16512,0.028
64,-O0,1,0,0,0,16512,0.009
65,-Ofast,0,0,0,0,18016,0.032
66,-O0,1,0,1,0,16512,0.02
67,-O2,1,0,0,0,16512,0.032
68,-O1,1,0,0,1,16512,0.021
69,-O0,0,0,0,1,16512,0.02
7,-O1,1,0,1,0,16512,0.022
70,-Ofast,1,0,0,1,18016,0.027
71,-O0,1,0,1,1,16512,0.026
72,-O0,1,1,1,0,16512,0.01
73,-O2,0,0,0,1,16512,0.033
74,-Ofast,1,1,1,1,18016,0.022
75,-Og,1,0,1,1,16512,0.021
76,-Ofast,0,0,1,0,18016,0.027
77,-Ofast,1,0,1,0,18016,0.034
78,-O1,0,0,0,1,16512,0.024
79,-O2,0,0,1,1,16512,0.026
8,-Og,0,1,0,0,16512,0.021
9,-O2,0,0,0,0,16512,0.024
