configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16536,0.032
1,-O2,0,1,1,1,16536,0.033
10,-Ofast,1,0,0,0,18040,0.04
11,-O1,0,1,1,1,16536,0.025
12,-O1,1,1,0,1,16536,0.028
13,-O1,1,0,1,1,16536,0.029
14,-Og,0,0,0,0,16536,0.029
15,-O1,1,0,0,0,16536,0.031
16,-O0,0,0,0,0,16536,0.023
17,-O1,0,1,0,1,16536,0.027
18,-O1,0,1,1,0,16536,0.032
19,-O1,0,0,1,1,16536,0.036
2,-Ofast,0,0,0,1,18040,0.034
20,-O0,1,1,1,1,16536,0.026
21,-Og,0,0,1,0,16536,0.029
22,-Ofast,1,1,1,0,18040,0.036
23,-O0,1,0,0,1,16536,0.026
24,-Ofast,0,1,1,1,18040,0.032
25,-O2,1,0,0,1,16536,0.036
26,-Og,0,1,1,1,16536,0.023
27,-O2,1,1,1,1,16536,0.034
28,-Og,0,0,1,1,16536,0.023
29,-O0,0,1,0,0,16536,0.027
3,-O1,0,1,0,0,16536,0.027
30,-Og,1,1,1,1,16536,0.023
31,-Og,1,1,0,1,16536,0.034
32,-O2,0,0,1,0,16536,0.032
33,-Og,0,1,0,1,16536,0.027
34,-Ofast,1,1,0,1,18040,0.029
35,-O0,0,0,1,0,16536,0.029
36,-O2,1,0,1,1,16536,0.029
37,-O2,1,0,1,0,16536,0.036
38,-Ofast,1,1,0,0,18040,0.038
39,-O2,0,1,1,0,16536,0.033
4,-Og,1,0,0,0,16536,0.027
40,-O2,0,1,0,1,16536,0.037
41,-O0,0,1,1,0,16536,0.023
42,-O1,1,1,1,1,16536,0.028
43,-Og,1,1,1,0,16536,0.031
44,-O2,0,1,0,0,16536,0.032
45,-O0,0,0,1,1,16536,0.025
46,-O0,1,1,0,1,16536,0.029
47,-O0,0,1,0,1,16536,0.029
48,-O1,0,0,1,0,16536,0.022
49,-O1,1,1,1,0,16536,0.03
5,-O0,0,1,1,1,16536,0.021
50,-Ofast,0,1,0,0,18040,0.036
51,-O1,0,0,0,0,16536,0.026
52,-Og,0,1,1,0,16536,0.025
53,-Ofast,0,0,1,1,18040,0.038
54,-O2,1,1,0,0,16536,0.033
55,-Og,1,1,0,0,16536,0.027
56,-Og,0,0,0,1,16536,0.026
57,-O0,1,1,0,0,16536,0.02
58,-O1,1,1,0,0,16536,0.032
59,-Ofast,0,1,1,0,18040,0.028
6,-Og,1,0,1,0,16536,0.033
60,-Ofast,1,0,1,1,18040,0.035
61,-Ofast,0,1,0,1,18040,0.036
62,-O2,1,1,1,0,16536,0.03
63,-O2,1,1,0,1,16536,0.031
64,-O0,1,0,0,0,16536,0.024
65,-Ofast,0,0,0,0,18040,0.034
66,-O0,1,0,1,0,16536,0.029
67,-O2,1,0,0,0,16536,0.019
68,-O1,1,0,0,1,16536,0.02
69,-O0,0,0,0,1,16536,0.019
7,-O1,1,0,1,0,16536,0.029
70,-Ofast,1,0,0,1,18040,0.034
71,-O0,1,0,1,1,16536,0.025
72,-O0,1,1,1,0,16536,0.022
73,-O2,0,0,0,1,16536,0.036
74,-Ofast,1,1,1,1,18040,0.037
75,-Og,1,0,1,1,16536,0.02
76,-Ofast,0,0,1,0,18040,0.032
77,-Ofast,1,0,1,0,18040,0.035
78,-O1,0,0,0,1,16536,0.032
79,-O2,0,0,1,1,16536,0.034
8,-Og,0,1,0,0,16536,0.02
9,-O2,0,0,0,0,16536,0.036
