configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16608,0.026
1,-O2,0,1,1,1,16608,0.027
10,-Ofast,1,0,0,0,18120,0.024
11,-O1,0,1,1,1,16608,0.025
12,-O1,1,1,0,1,16608,0.029
13,-O1,1,0,1,1,16608,0.031
14,-Og,0,0,0,0,16608,0.025
15,-O1,1,0,0,0,16608,0.028
16,-O0,0,0,0,0,16608,0.015
17,-O1,0,1,0,1,16608,0.025
18,-O1,0,1,1,0,16608,0.029
19,-O1,0,0,1,1,16608,0.031
2,-Ofast,0,0,0,1,18120,0.038
20,-O0,1,1,1,1,16608,0.025
21,-Og,0,0,1,0,16608,0.023
22,-Ofast,1,1,1,0,18120,0.035
23,-O0,1,0,0,1,16608,0.018
24,-Ofast,0,1,1,1,18120,0.029
25,-O2,1,0,0,1,16608,0.023
26,-Og,0,1,1,1,16608,0.019
27,-O2,1,1,1,1,16608,0.036
28,-Og,0,0,1,1,16608,0.023
29,-O0,0,1,0,0,16608,0.021
3,-O1,0,1,0,0,16608,0.027
30,-Og,1,1,1,1,16608,0.026
31,-Og,1,1,0,1,16608,0.028
32,-O2,0,0,1,0,16608,0.028
33,-Og,0,1,0,1,16608,0.028
34,-Ofast,1,1,0,1,18120,0.036
35,-O0,0,0,1,0,16608,0.023
36,-O2,1,0,1,1,16608,0.024
37,-O2,1,0,1,0,16608,0.032
38,-Ofast,1,1,0,0,18120,0.028
39,-O2,0,1,1,0,16608,0.031
4,-Og,1,0,0,0,16608,0.024
40,-O2,0,1,0,1,16608,0.019
41,-O0,0,1,1,0,16608,0.021
42,-O1,1,1,1,1,16608,0.022
43,-Og,1,1,1,0,16608,0.025
44,-O2,0,1,0,0,16608,0.027
45,-O0,0,0,1,1,16608,0.016
46,-O0,1,1,0,1,16608,0.015
47,-O0,0,1,0,1,16608,0.025
48,-O1,0,0,1,0,16608,0.029
49,-O1,1,1,1,0,16608,0.026
5,-O0,0,1,1,1,16608,0.027
50,-Ofast,0,1,0,0,18120,0.033
51,-O1,0,0,0,0,16608,0.029
52,-Og,0,1,1,0,16608,0.02
53,-Ofast,0,0,1,1,18120,0.03
54,-O2,1,1,0,0,16608,0.029
55,-Og,1,1,0,0,16608,0.023
56,-Og,0,0,0,1,16608,0.017
57,-O0,1,1,0,0,16608,0.015
58,-O1,1,1,0,0,16608,0.031
59,-Ofast,0,1,1,0,18120,0.03
6,-Og,1,0,1,0,16608,0.02
60,-Ofast,1,0,1,1,18120,0.024
61,-Ofast,0,1,0,1,18120,0.039
62,-O2,1,1,1,0,16608,0.031
63,-O2,1,1,0,1,16608,0.028
64,-O0,1,0,0,0,16608,0.013
65,-Ofast,0,0,0,0,18120,0.038
66,-O0,1,0,1,0,16608,0.017
67,-O2,1,0,0,0,16608,0.038
68,-O1,1,0,0,1,16608,0.024
69,-O0,0,0,0,1,16608,0.026
7,-O1,1,0,1,0,16608,0.028
70,-Ofast,1,0,0,1,18120,0.029
71,-O0,1,0,1,1,16608,0.026
72,-O0,1,1,1,0,16608,0.017
73,-O2,0,0,0,1,16608,0.032
74,-Ofast,1,1,1,1,18120,0.023
75,-Og,1,0,1,1,16608,0.026
76,-Ofast,0,0,1,0,18120,0.033
77,-Ofast,1,0,1,0,18120,0.039
78,-O1,0,0,0,1,16608,0.023
79,-O2,0,0,1,1,16608,0.03
8,-Og,0,1,0,0,16608,0.025
9,-O2,0,0,0,0,16608,0.032
