configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16536,0.024
1,-O2,0,1,1,1,16536,0.058
10,-Ofast,1,0,0,0,18040,0.047
11,-O1,0,1,1,1,16536,0.04
12,-O1,1,1,0,1,16536,0.032
13,-O1,1,0,1,1,16536,0.035
14,-Og,0,0,0,0,16536,0.028
15,-O1,1,0,0,0,16536,0.04
16,-O0,0,0,0,0,16536,0.013
17,-O1,0,1,0,1,16536,0.036
18,-O1,0,1,1,0,16536,0.035
19,-O1,0,0,1,1,16536,0.041
2,-Ofast,0,0,0,1,18040,0.044
20,-O0,1,1,1,1,16536,0.024
21,-Og,0,0,1,0,16536,0.034
22,-Ofast,1,1,1,0,18040,0.059
23,-O0,1,0,0,1,16536,0.02
24,-Ofast,0,1,1,1,18040,0.05
25,-O2,1,0,0,1,16536,0.061
26,-Og,0,1,1,1,16536,0.03
27,-O2,1,1,1,1,16536,0.06
28,-Og,0,0,1,1,16536,0.035
29,-O0,0,1,0,0,16536,0.024
3,-O1,0,1,0,0,16536,0.037
30,-Og,1,1,1,1,16536,0.026
31,-Og,1,1,0,1,16536,0.034
32,-O2,0,0,1,0,16536,0.062
33,-Og,0,1,0,1,16536,0.026
34,-Ofast,1,1,0,1,18040,0.051
35,-O0,0,0,1,0,16536,0.022
36,-O2,1,0,1,1,16536,0.056
37,-O2,1,0,1,0,16536,0.05
38,-Ofast,1,1,0,0,18040,0.047
39,-O2,0,1,1,0,16536,0.051
4,-Og,1,0,0,0,16536,0.025
40,-O2,0,1,0,1,16536,0.059
41,-O0,0,1,1,0,16536,0.017
42,-O1,1,1,1,1,16536,0.034
43,-Og,1,1,1,0,16536,0.023
44,-O2,0,1,0,0,16536,0.059
45,-O0,0,0,1,1,16536,0.02
46,-O0,1,1,0,1,16536,0.023
47,-O0,0,1,0,1,16536,0.027
48,-O1,0,0,1,0,16536,0.038
49,-O1,1,1,1,0,16536,0.034
5,-O0,0,1,1,1,16536,0.024
50,-Ofast,0,1,0,0,18040,0.04
51,-O1,0,0,0,0,16536,0.037
52,-Og,0,1,1,0,16536,0.028
53,-Ofast,0,0,1,1,18040,0.045
54,-O2,1,1,0,0,16536,0.061
55,-Og,1,1,0,0,16536,0.023
56,-Og,0,0,0,1,16536,0.028
57,-O0,1,1,0,0,16536,0.024
58,-O1,1,1,0,0,16536,0.028
59,-Ofast,0,1,1,0,18040,0.048
6,-Og,1,0,1,0,16536,0.028
60,-Ofast,1,0,1,1,18040,0.049
61,-Ofast,0,1,0,1,18040,0.052
62,-O2,1,1,1,0,16536,0.063
63,-O2,1,1,0,1,16536,0.042
64,-O0,1,0,0,0,16536,0.017
65,-Ofast,0,0,0,0,18040,0.048
66,-O0,1,0,1,0,16536,0.023
67,-O2,1,0,0,0,16536,0.061
68,-O1,1,0,0,1,16536,0.035
69,-O0,0,0,0,1,16536,0.028
7,-O1,1,0,1,0,16536,0.04
70,-Ofast,1,0,0,1,18040,0.052
71,-O0,1,0,1,1,16536,0.022
72,-O0,1,1,1,0,16536,0.028
73,-O2,0,0,0,1,16536,0.041
74,-Ofast,1,1,1,1,18040,0.047
75,-Og,1,0,1,1,16536,0.026
76,-Ofast,0,0,1,0,18040,0.046
77,-Ofast,1,0,1,0,18040,0.046
78,-O1,0,0,0,1,16536,0.041
79,-O2,0,0,1,1,16536,0.061
8,-Og,0,1,0,0,16536,0.018
9,-O2,0,0,0,0,16536,0.051
