configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16488,0.01
1,-O2,0,1,1,1,16488,0.026
10,-Ofast,1,0,0,0,17992,0.024
11,-O1,0,1,1,1,16488,0.028
12,-O1,1,1,0,1,16488,0.029
13,-O1,1,0,1,1,16488,0.03
14,-Og,0,0,0,0,16488,0.029
15,-O1,1,0,0,0,16488,0.026
16,-O0,0,0,0,0,16488,0.027
17,-O1,0,1,0,1,16488,0.03
18,-O1,0,1,1,0,16488,0.032
19,-O1,0,0,1,1,16488,0.024
2,-Ofast,0,0,0,1,17992,0.034
20,-O0,1,1,1,1,16488,0.018
21,-Og,0,0,1,0,16488,0.025
22,-Ofast,1,1,1,0,17992,0.027
23,-O0,1,0,0,1,16488,0.019
24,-Ofast,0,1,1,1,17992,0.037
25,-O2,1,0,0,1,16488,0.032
26,-Og,0,1,1,1,16488,0.026
27,-O2,1,1,1,1,16488,0.03
28,-Og,0,0,1,1,16488,0.033
29,-O0,0,1,0,0,16488,0.024
3,-O1,0,1,0,0,16488,0.032
30,-Og,1,1,1,1,16488,0.027
31,-Og,1,1,0,1,16488,0.032
32,-O2,0,0,1,0,16488,0.028
33,-Og,0,1,0,1,16488,0.031
34,-Ofast,1,1,0,1,17992,0.036
35,-O0,0,0,1,0,16488,0.022
36,-O2,1,0,1,1,16488,0.026
37,-O2,1,0,1,0,16488,0.024
38,-Ofast,1,1,0,0,17992,0.038
39,-O2,0,1,1,0,16488,0.035
4,-Og,1,0,0,0,16488,0.027
40,-O2,0,1,0,1,16488,0.033
41,-O0,0,1,1,0,16488,0.023
42,-O1,1,1,1,1,16488,0.029
43,-Og,1,1,1,0,16488,0.03
44,-O2,0,1,0,0,16488,0.03
45,-O0,0,0,1,1,16488,0.031
46,-O0,1,1,0,1,16488,0.013
47,-O0,0,1,0,1,16488,0.02
48,-O1,0,0,1,0,16488,0.037
49,-O1,1,1,1,0,16488,0.03
5,-O0,0,1,1,1,16488,0.022
50,-Ofast,0,1,0,0,17992,0.032
51,-O1,0,0,0,0,16488,0.032
52,-Og,0,1,1,0,16488,0.032
53,-Ofast,0,0,1,1,17992,0.031
54,-O2,1,1,0,0,16488,0.026
55,-Og,1,1,0,0,16488,0.032
56,-Og,0,0,0,1,16488,0.033
57,-O0,1,1,0,0,16488,0.019
58,-O1,1,1,0,0,16488,0.019
59,-Ofast,0,1,1,0,17992,0.027
6,-Og,1,0,1,0,16488,0.025
60,-Ofast,1,0,1,1,17992,0.035
61,-Ofast,0,1,0,1,17992,0.024
62,-O2,1,1,1,0,16488,0.032
63,-O2,1,1,0,1,16488,0.032
64,-O0,1,0,0,0,16488,0.025
65,-Ofast,0,0,0,0,17992,0.035
66,-O0,1,0,1,0,16488,0.027
67,-O2,1,0,0,0,16488,0.036
68,-O1,1,0,0,1,16488,0.024
69,-O0,0,0,0,1,16488,0.021
7,-O1,1,0,1,0,16488,0.035
70,-Ofast,1,0,0,1,17992,0.028
71,-O0,1,0,1,1,16488,0.025
72,-O0,1,1,1,0,16488,0.015
73,-O2,0,0,0,1,16488,0.036
74,-Ofast,1,1,1,1,17992,0.03
75,-Og,1,0,1,1,16488,0.022
76,-Ofast,0,0,1,0,17992,0.037
77,-Ofast,1,0,1,0,17992,0.031
78,-O1,0,0,0,1,16488,0.035
79,-O2,0,0,1,1,16488,0.035
8,-Og,0,1,0,0,16488,0.029
9,-O2,0,0,0,0,16488,0.039
