configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16416,0.026
1,-O2,0,1,1,1,16416,0.024
10,-Ofast,1,0,0,0,17920,0.014
11,-O1,0,1,1,1,16416,0.024
12,-O1,1,1,0,1,16416,0.012
13,-O1,1,0,1,1,16416,0.026
14,-Og,0,0,0,0,16416,0.023
15,-O1,1,0,0,0,16416,0.02
16,-O0,0,0,0,0,16416,0.012
17,-O1,0,1,0,1,16416,0.016
18,-O1,0,1,1,0,16416,0.024
19,-O1,0,0,1,1,16416,0.02
2,-Ofast,0,0,0,1,17920,0.021
20,-O0,1,1,1,1,16416,0.025
21,-Og,0,0,1,0,16416,0.018
22,-Ofast,1,1,1,0,17920,0.02
23,-O0,1,0,0,1,16416,0.02
24,-Ofast,0,1,1,1,17920,0.018
25,-O2,1,0,0,1,16416,0.017
26,-Og,0,1,1,1,16416,0.02
27,-O2,1,1,1,1,16416,0.02
28,-Og,0,0,1,1,16416,0.024
29,-O0,0,1,0,0,16416,0.018
3,-O1,0,1,0,0,16416,0.016
30,-Og,1,1,1,1,16416,0.017
31,-Og,1,1,0,1,16416,0.017
32,-O2,0,0,1,0,16416,0.012
33,-Og,0,1,0,1,16416,0.014
34,-Ofast,1,1,0,1,17920,0.021
35,-O0,0,0,1,0,16416,0.015
36,-O2,1,0,1,1,16416,0.017
37,-O2,1,0,1,0,16416,0.02
38,-Ofast,1,1,0,0,17920,0.014
39,-O2,0,1,1,0,16416,0.02
4,-Og,1,0,0,0,16416,0.014
40,-O2,0,1,0,1,16416,0.025
41,-O0,0,1,1,0,16416,0.018
42,-O1,1,1,1,1,16416,0.024
43,-Og,1,1,1,0,16416,0.019
44,-O2,0,1,0,0,16416,0.017
45,-O0,0,0,1,1,16416,0.024
46,-O0,1,1,0,1,16416,0.022
47,-O0,0,1,0,1,16416,0.011
48,-O1,0,0,1,0,16416,0.022
49,-O1,1,1,1,0,16416,0.019
5,-O0,0,1,1,1,16416,0.017
50,-Ofast,0,1,0,0,17920,0.021
51,-O1,0,0,0,0,16416,0.024
52,-Og,0,1,1,0,16416,0.016
53,-Ofast,0,0,1,1,17920,0.016
54,-O2,1,1,0,0,16416,0.02
55,-Og,1,1,0,0,16416,0.021
56,-Og,0,0,0,1,16416,0.02
57,-O0,1,1,0,0,16416,0.023
58,-O1,1,1,0,0,16416,0.016
59,-Ofast,0,1,1,0,17920,0.021
6,-Og,1,0,1,0,16416,0.02
60,-Ofast,1,0,1,1,17920,0.02
61,-Ofast,0,1,0,1,17920,0.021
62,-O2,1,1,1,0,16416,0.019
63,-O2,1,1,0,1,16416,0.018
64,-O0,1,0,0,0,16416,0.01
65,-Ofast,0,0,0,0,17920,0.023
66,-O0,1,0,1,0,16416,0.011
67,-O2,1,0,0,0,16416,0.022
68,-O1,1,0,0,1,16416,0.02
69,-O0,0,0,0,1,16416,0.015
7,-O1,1,0,1,0,16416,0.016
70,-Ofast,1,0,0,1,17920,0.021
71,-O0,1,0,1,1,16416,0.02
72,-O0,1,1,1,0,16416,0.011
73,-O2,0,0,0,1,16416,0.016
74,-Ofast,1,1,1,1,17920,0.02
75,-Og,1,0,1,1,16416,0.013
76,-Ofast,0,0,1,0,17920,0.018
77,-Ofast,1,0,1,0,17920,0.026
78,-O1,0,0,0,1,16416,0.02
79,-O2,0,0,1,1,16416,0.024
8,-Og,0,1,0,0,16416,0.023
9,-O2,0,0,0,0,16416,0.02
