configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16472,0.027
1,-O2,0,1,1,1,16472,0.021
10,-Ofast,1,0,0,0,17976,0.027
11,-O1,0,1,1,1,16472,0.025
12,-O1,1,1,0,1,16472,0.024
13,-O1,1,0,1,1,16472,0.02
14,-Og,0,0,0,0,16472,0.024
15,-O1,1,0,0,0,16472,0.012
16,-O0,0,0,0,0,16472,0.019
17,-O1,0,1,0,1,16472,0.024
18,-O1,0,1,1,0,16472,0.018
19,-O1,0,0,1,1,16472,0.021
2,-Ofast,0,0,0,1,17976,0.02
20,-O0,1,1,1,1,16472,0.021
21,-Og,0,0,1,0,16472,0.016
22,-Ofast,1,1,1,0,17976,0.018
23,-O0,1,0,0,1,16472,0.01
24,-Ofast,0,1,1,1,17976,0.018
25,-O2,1,0,0,1,16472,0.027
26,-Og,0,1,1,1,16472,0.019
27,-O2,1,1,1,1,16472,0.025
28,-Og,0,0,1,1,16472,0.016
29,-O0,0,1,0,0,16472,0.019
3,-O1,0,1,0,0,16472,0.014
30,-Og,1,1,1,1,16472,0.02
31,-Og,1,1,0,1,16472,0.016
32,-O2,0,0,1,0,16472,0.012
33,-Og,0,1,0,1,16472,0.021
34,-Ofast,1,1,0,1,17976,0.016
35,-O0,0,0,1,0,16472,0.015
36,-O2,1,0,1,1,16472,0.02
37,-O2,1,0,1,0,16472,0.025
38,-Ofast,1,1,0,0,17976,0.023
39,-O2,0,1,1,0,16472,0.018
4,-Og,1,0,0,0,16472,0.022
40,-O2,0,1,0,1,16472,0.018
41,-O0,0,1,1,0,16472,0.021
42,-O1,1,1,1,1,16472,0.023
43,-Og,1,1,1,0,16472,0.025
44,-O2,0,1,0,0,16472,0.022
45,-O0,0,0,1,1,16472,0.02
46,-O0,1,1,0,1,16472,0.023
47,-O0,0,1,0,1,16472,0.015
48,-O1,0,0,1,0,16472,0.022
49,-O1,1,1,1,0,16472,0.023
5,-O0,0,1,1,1,16472,0.019
50,-Ofast,0,1,0,0,17976,0.022
51,-O1,0,0,0,0,16472,0.025
52,-Og,0,1,1,0,16472,0.021
53,-Ofast,0,0,1,1,17976,0.027
54,-O2,1,1,0,0,16472,0.024
55,-Og,1,1,0,0,16472,0.02
56,-Og,0,0,0,1,16472,0.021
57,-O0,1,1,0,0,16472,0.011
58,-O1,1,1,0,0,16472,0.017
59,-Ofast,0,1,1,0,17976,0.021
6,-Og,1,0,1,0,16472,0.018
60,-Ofast,1,0,1,1,17976,0.024
61,-Ofast,0,1,0,1,17976,0.019
62,-O2,1,1,1,0,16472,0.026
63,-O2,1,1,0,1,16472,0.019
64,-O0,1,0,0,0,16472,0.01
65,-Ofast,0,0,0,0,17976,0.014
66,-O0,1,0,1,0,16472,0.02
67,-O2,1,0,0,0,16472,0.026
68,-O1,1,0,0,1,16472,0.017
69,-O0,0,0,0,1,16472,0.025
7,-O1,1,0,1,0,16472,0.019
70,-Ofast,1,0,0,1,17976,0.023
71,-O0,1,0,1,1,16472,0.014
72,-O0,1,1,1,0,16472,0.016
73,-O2,0,0,0,1,16472,0.025
74,-Ofast,1,1,1,1,17976,0.017
75,-Og,1,0,1,1,16472,0.024
76,-Ofast,0,0,1,0,17976,0.017
77,-Ofast,1,0,1,0,17976,0.014
78,-O1,0,0,0,1,16472,0.025
79,-O2,0,0,1,1,16472,0.024
8,-Og,0,1,0,0,16472,0.015
9,-O2,0,0,0,0,16472,0.02
