configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16448,0.028
1,-O2,0,1,1,1,16448,0.054
10,-Ofast,1,0,0,0,17952,0.059
11,-O1,0,1,1,1,16448,0.024
12,-O1,1,1,0,1,16448,0.02
13,-O1,1,0,1,1,16448,0.027
14,-Og,0,0,0,0,16448,0.026
15,-O1,1,0,0,0,16448,0.022
16,-O0,0,0,0,0,16448,0.018
17,-O1,0,1,0,1,16448,0.021
18,-O1,0,1,1,0,16448,0.018
19,-O1,0,0,1,1,16448,0.018
2,-Ofast,0,0,0,1,17952,0.063
20,-O0,1,1,1,1,16448,0.017
21,-Og,0,0,1,0,16448,0.024
22,-Ofast,1,1,1,0,17952,0.064
23,-O0,1,0,0,1,16448,0.018
24,-Ofast,0,1,1,1,17952,0.069
25,-O2,1,0,0,1,16448,0.066
26,-Og,0,1,1,1,16448,0.022
27,-O2,1,1,1,1,16448,0.053
28,-Og,0,0,1,1,16448,0.018
29,-O0,0,1,0,0,16448,0.02
3,-O1,0,1,0,0,16448,0.024
30,-Og,1,1,1,1,16448,0.014
31,-Og,1,1,0,1,16448,0.016
32,-O2,0,0,1,0,16448,0.062
33,-Og,0,1,0,1,16448,0.014
34,-Ofast,1,1,0,1,17952,0.068
35,-O0,0,0,1,0,16448,0.011
36,-O2,1,0,1,1,16448,0.053
37,-O2,1,0,1,0,16448,0.053
38,-Ofast,1,1,0,0,17952,0.067
39,-O2,0,1,1,0,16448,0.056
4,-Og,1,0,0,0,16448,0.027
40,-O2,0,1,0,1,16448,0.043
41,-O0,0,1,1,0,16448,0.026
42,-O1,1,1,1,1,16448,0.021
43,-Og,1,1,1,0,16448,0.02
44,-O2,0,1,0,0,16448,0.057
45,-O0,0,0,1,1,16448,0.029
46,-O0,1,1,0,1,16448,0.012
47,-O0,0,1,0,1,16448,0.016
48,-O1,0,0,1,0,16448,0.012
49,-O1,1,1,1,0,16448,0.016
5,-O0,0,1,1,1,16448,0.015
50,-Ofast,0,1,0,0,17952,0.07
51,-O1,0,0,0,0,16448,0.018
52,-Og,0,1,1,0,16448,0.021
53,-Ofast,0,0,1,1,17952,0.058
54,-O2,1,1,0,0,16448,0.051
55,-Og,1,1,0,0,16448,0.025
56,-Og,0,0,0,1,16448,0.022
57,-O0,1,1,0,0,16448,0.025
58,-O1,1,1,0,0,16448,0.019
59,-Ofast,0,1,1,0,17952,0.054
6,-Og,1,0,1,0,16448,0.021
60,-Ofast,1,0,1,1,17952,0.067
61,-Ofast,0,1,0,1,17952,0.055
62,-O2,1,1,1,0,16448,0.059
63,-O2,1,1,0,1,16448,0.06
64,-O0,1,0,0,0,16448,0.014
65,-Ofast,0,0,0,0,17952,0.068
66,-O0,1,0,1,0,16448,0.011
67,-O2,1,0,0,0,16448,0.05
68,-O1,1,0,0,1,16448,0.025
69,-O0,0,0,0,1,16448,0.017
7,-O1,1,0,1,0,16448,0.027
70,-Ofast,1,0,0,1,17952,0.068
71,-O0,1,0,1,1,16448,0.016
72,-O0,1,1,1,0,16448,0.021
73,-O2,0,0,0,1,16448,0.066
74,-Ofast,1,1,1,1,17952,0.067
75,-Og,1,0,1,1,16448,0.021
76,-Ofast,0,0,1,0,17952,0.068
77,-Ofast,1,0,1,0,17952,0.07
78,-O1,0,0,0,1,16448,0.023
79,-O2,0,0,1,1,16448,0.062
8,-Og,0,1,0,0,16448,0.025
9,-O2,0,0,0,0,16448,0.062
