configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16528,0.024
1,-O2,0,1,1,1,16528,0.027
10,-Ofast,1,0,0,0,18032,0.03
11,-O1,0,1,1,1,16528,0.024
12,-O1,1,1,0,1,16528,0.018
13,-O1,1,0,1,1,16528,0.018
14,-Og,0,0,0,0,16528,0.022
15,-O1,1,0,0,0,16528,0.027
16,-O0,0,0,0,0,16528,0.024
17,-O1,0,1,0,1,16528,0.026
18,-O1,0,1,1,0,16528,0.021
19,-O1,0,0,1,1,16528,0.03
2,-Ofast,0,0,0,1,18032,0.022
20,-O0,1,1,1,1,16528,0.021
21,-Og,0,0,1,0,16528,0.023
22,-Ofast,1,1,1,0,18032,0.022
23,-O0,1,0,0,1,16528,0.026
24,-Ofast,0,1,1,1,18032,0.025
25,-O2,1,0,0,1,16528,0.015
26,-Og,0,1,1,1,16528,0.017
27,-O2,1,1,1,1,16528,0.023
28,-Og,0,0,1,1,16528,0.024
29,-O0,0,1,0,0,16528,0.02
3,-O1,0,1,0,0,16528,0.019
30,-Og,1,1,1,1,16528,0.021
31,-Og,1,1,0,1,16528,0.007
32,-O2,0,0,1,0,16528,0.021
33,-Og,0,1,0,1,16528,0.024
34,-Ofast,1,1,0,1,18032,0.024
35,-O0,0,0,1,0,16528,0.019
36,-O2,1,0,1,1,16528,0.021
37,-O2,1,0,1,0,16528,0.024
38,-Ofast,1,1,0,0,18032,0.028
39,-O2,0,1,1,0,16528,0.023
4,-Og,1,0,0,0,16528,0.011
40,-O2,0,1,0,1,16528,0.025
41,-O0,0,1,1,0,16528,0.02
42,-O1,1,1,1,1,16528,0.023
43,-Og,1,1,1,0,16528,0.025
44,-O2,0,1,0,0,16528,0.019
45,-O0,0,0,1,1,16528,0.018
46,-O0,1,1,0,1,16528,0.015
47,-O0,0,1,0,1,16528,0.02
48,-O1,0,0,1,0,16528,0.018
49,-O1,1,1,1,0,16528,0.022
5,-O0,0,1,1,1,16528,0.013
50,-Ofast,0,1,0,0,18032,0.024
51,-O1,0,0,0,0,16528,0.027
52,-Og,0,1,1,0,16528,0.018
53,-Ofast,0,0,1,1,18032,0.016
54,-O2,1,1,0,0,16528,0.019
55,-Og,1,1,0,0,16528,0.027
56,-Og,0,0,0,1,16528,0.015
57,-O0,1,1,0,0,16528,0.02
58,-O1,1,1,0,0,16528,0.022
59,-Ofast,0,1,1,0,18032,0.022
6,-Og,1,0,1,0,16528,0.021
60,-Ofast,1,0,1,1,18032,0.025
61,-Ofast,0,1,0,1,18032,0.025
62,-O2,1,1,1,0,16528,0.021
63,-O2,1,1,0,1,16528,0.024
64,-O0,1,0,0,0,16528,0.019
65,-Ofast,0,0,0,0,18032,0.019
66,-O0,1,0,1,0,16528,0.018
67,-O2,1,0,0,0,16528,0.021
68,-O1,1,0,0,1,16528,0.024
69,-O0,0,0,0,1,16528,0.02
7,-O1,1,0,1,0,16528,0.02
70,-Ofast,1,0,0,1,18032,0.023
71,-O0,1,0,1,1,16528,0.023
72,-O0,1,1,1,0,16528,0.012
73,-O2,0,0,0,1,16528,0.022
74,-Ofast,1,1,1,1,18032,0.019
75,-Og,1,0,1,1,16528,0.018
76,-Ofast,0,0,1,0,18032,0.022
77,-Ofast,1,0,1,0,18032,0.013
78,-O1,0,0,0,1,16528,0.015
79,-O2,0,0,1,1,16528,0.019
8,-Og,0,1,0,0,16528,0.021
9,-O2,0,0,0,0,16528,0.029
