configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16504,0.02
1,-O2,0,1,1,1,16504,0.032
10,-Ofast,1,0,0,0,18016,0.03
11,-O1,0,1,1,1,16504,0.012
12,-O1,1,1,0,1,16504,0.022
13,-O1,1,0,1,1,16504,0.028
14,-Og,0,0,0,0,16504,0.019
15,-O1,1,0,0,0,16504,0.028
16,-O0,0,0,0,0,16504,0.014
17,-O1,0,1,0,1,16504,0.019
18,-O1,0,1,1,0,16504,0.027
19,-O1,0,0,1,1,16504,0.023
2,-Ofast,0,0,0,1,18016,0.033
20,-O0,1,1,1,1,16504,0.02
21,-Og,0,0,1,0,16504,0.015
22,-Ofast,1,1,1,0,18016,0.024
23,-O0,1,0,0,1,16504,0.024
24,-Ofast,0,1,1,1,18016,0.02
25,-O2,1,0,0,1,16504,0.032
26,-Og,0,1,1,1,16504,0.021
27,-O2,1,1,1,1,16504,0.034
28,-Og,0,0,1,1,16504,0.016
29,-O0,0,1,0,0,16504,0.023
3,-O1,0,1,0,0,16504,0.029
30,-Og,1,1,1,1,16504,0.019
31,-Og,1,1,0,1,16504,0.016
32,-O2,0,0,1,0,16504,0.028
33,-Og,0,1,0,1,16504,0.012
34,-Ofast,1,1,0,1,18016,0.023
35,-O0,0,0,1,0,16504,0.026
36,-O2,1,0,1,1,16504,0.02
37,-O2,1,0,1,0,16504,0.03
38,-Ofast,1,1,0,0,18016,0.017
39,-O2,0,1,1,0,16504,0.021
4,-Og,1,0,0,0,16504,0.02
40,-O2,0,1,0,1,16504,0.028
41,-O0,0,1,1,0,16504,0.019
42,-O1,1,1,1,1,16504,0.023
43,-Og,1,1,1,0,16504,0.014
44,-O2,0,1,0,0,16504,0.014
45,-O0,0,0,1,1,16504,0.026
46,-O0,1,1,0,1,16504,0.019
47,-O0,0,1,0,1,16504,0.017
48,-O1,0,0,1,0,16504,0.024
49,-O1,1,1,1,0,16504,0.028
5,-O0,0,1,1,1,16504,0.022
50,-Ofast,0,1,0,0,18016,0.034
51,-O1,0,0,0,0,16504,0.026
52,-Og,0,1,1,0,16504,0.026
53,-Ofast,0,0,1,1,18016,0.016
54,-O2,1,1,0,0,16504,0.033
55,-Og,1,1,0,0,16504,0.021
56,-Og,0,0,0,1,16504,0.021
57,-O0,1,1,0,0,16504,0.021
58,-O1,1,1,0,0,16504,0.02
59,-Ofast,0,1,1,0,18016,0.026
6,-Og,1,0,1,0,16504,0.023
60,-Ofast,1,0,1,1,18016,0.033
61,-Ofast,0,1,0,1,18016,0.029
62,-O2,1,1,1,0,16504,0.024
63,-O2,1,1,0,1,16504,0.032
64,-O0,1,0,0,0,16504,0.015
65,-Ofast,0,0,0,0,18016,0.032
66,-O0,1,0,1,0,16504,0.011
67,-O2,1,0,0,0,16504,0.024
68,-O1,1,0,0,1,16504,0.02
69,-O0,0,0,0,1,16504,0.026
7,-O1,1,0,1,0,16504,0.03
70,-Ofast,1,0,0,1,18016,0.031
71,-O0,1,0,1,1,16504,0.015
72,-O0,1,1,1,0,16504,0.015
73,-O2,0,0,0,1,16504,0.028
74,-Ofast,1,1,1,1,18016,0.034
75,-Og,1,0,1,1,16504,0.026
76,-Ofast,0,0,1,0,18016,0.026
77,-Ofast,1,0,1,0,18016,0.03
78,-O1,0,0,0,1,16504,0.03
79,-O2,0,0,1,1,16504,0.029
8,-Og,0,1,0,0,16504,0.018
9,-O2,0,0,0,0,16504,0.029
