configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16416,0.02
1,-O2,0,1,1,1,16416,0.02
10,-Ofast,1,0,0,0,17920,0.017
11,-O1,0,1,1,1,16416,0.022
12,-O1,1,1,0,1,16416,0.023
13,-O1,1,0,1,1,16416,0.026
14,-Og,0,0,0,0,16416,0.022
15,-O1,1,0,0,0,16416,0.021
16,-O0,0,0,0,0,16416,0.024
17,-O1,0,1,0,1,16416,0.024
18,-O1,0,1,1,0,16416,0.013
19,-O1,0,0,1,1,16416,0.02
2,-Ofast,0,0,0,1,17920,0.024
20,-O0,1,1,1,1,16416,0.023
21,-Og,0,0,1,0,16416,0.019
22,-Ofast,1,1,1,0,17920,0.025
23,-O0,1,0,0,1,16416,0.019
24,-Ofast,0,1,1,1,17920,0.018
25,-O2,1,0,0,1,16416,0.024
26,-Og,0,1,1,1,16416,0.015
27,-O2,1,1,1,1,16416,0.027
28,-Og,0,0,1,1,16416,0.017
29,-O0,0,1,0,0,16416,0.015
3,-O1,0,1,0,0,16416,0.024
30,-Og,1,1,1,1,16416,0.023
31,-Og,1,1,0,1,16416,0.02
32,-O2,0,0,1,0,16416,0.02
33,-Og,0,1,0,1,16416,0.011
34,-Ofast,1,1,0,1,17920,0.025
35,-O0,0,0,1,0,16416,0.019
36,-O2,1,0,1,1,16416,0.024
37,-O2,1,0,1,0,16416,0.027
38,-Ofast,1,1,0,0,17920,0.022
39,-O2,0,1,1,0,16416,0.021
4,-Og,1,0,0,0,16416,0.02
40,-O2,0,1,0,1,16416,0.021
41,-O0,0,1,1,0,16416,0.021
42,-O1,1,1,1,1,16416,0.026
43,-Og,1,1,1,0,16416,0.021
44,-O2,0,1,0,0,16416,0.025
45,-O0,0,0,1,1,16416,0.015
46,-O0,1,1,0,1,16416,0.02
47,-O0,0,1,0,1,16416,0.005
48,-O1,0,0,1,0,16416,0.028
49,-O1,1,1,1,0,16416,0.028
5,-O0,0,1,1,1,16416,0.026
50,-Ofast,0,1,0,0,17920,0.025
51,-O1,0,0,0,0,16416,0.023
52,-Og,0,1,1,0,16416,0.025
53,-Ofast,0,0,1,1,17920,0.024
54,-O2,1,1,0,0,16416,0.022
55,-Og,1,1,0,0,16416,0.019
56,-Og,0,0,0,1,16416,0.025
57,-O0,1,1,0,0,16416,0.017
58,-O1,1,1,0,0,16416,0.024
59,-Ofast,0,1,1,0,17920,0.02
6,-Og,1,0,1,0,16416,0.02
60,-Ofast,1,0,1,1,17920,0.017
61,-Ofast,0,1,0,1,17920,0.022
62,-O2,1,1,1,0,16416,0.014
63,-O2,1,1,0,1,16416,0.019
64,-O0,1,0,0,0,16416,0.021
65,-Ofast,0,0,0,0,17920,0.018
66,-O0,1,0,1,0,16416,0.017
67,-O2,1,0,0,0,16416,0.022
68,-O1,1,0,0,1,16416,0.013
69,-O0,0,0,0,1,16416,0.021
7,-O1,1,0,1,0,16416,0.022
70,-Ofast,1,0,0,1,17920,0.029
71,-O0,1,0,1,1,16416,0.011
72,-O0,1,1,1,0,16416,0.023
73,-O2,0,0,0,1,16416,0.023
74,-Ofast,1,1,1,1,17920,0.027
75,-Og,1,0,1,1,16416,0.011
76,-Ofast,0,0,1,0,17920,0.02
77,-Ofast,1,0,1,0,17920,0.025
78,-O1,0,0,0,1,16416,0.026
79,-O2,0,0,1,1,16416,0.026
8,-Og,0,1,0,0,16416,0.025
9,-O2,0,0,0,0,16416,0.02
