configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16448,0.024
1,-O2,0,1,1,1,16448,0.02
10,-Ofast,1,0,0,0,17952,0.023
11,-O1,0,1,1,1,16448,0.031
12,-O1,1,1,0,1,16448,0.018
13,-O1,1,0,1,1,16448,0.027
14,-Og,0,0,0,0,16448,0.017
15,-O1,1,0,0,0,16448,0.021
16,-O0,0,0,0,0,16448,0.012
17,-O1,0,1,0,1,16448,0.027
18,-O1,0,1,1,0,16448,0.024
19,-O1,0,0,1,1,16448,0.021
2,-Ofast,0,0,0,1,17952,0.038
20,-O0,1,1,1,1,16448,0.026
21,-Og,0,0,1,0,16448,0.014
22,-Ofast,1,1,1,0,17952,0.028
23,-O0,1,0,0,1,16448,0.016
24,-Ofast,0,1,1,1,17952,0.026
25,-O2,1,0,0,1,16448,0.022
26,-Og,0,1,1,1,16448,0.023
27,-O2,1,1,1,1,16448,0.028
28,-Og,0,0,1,1,16448,0.029
29,-O0,0,1,0,0,16448,0.018
3,-O1,0,1,0,0,16448,0.027
30,-Og,1,1,1,1,16448,0.028
31,-Og,1,1,0,1,16448,0.019
32,-O2,0,0,1,0,16448,0.018
33,-Og,0,1,0,1,16448,0.019
34,-Ofast,1,1,0,1,17952,0.035
35,-O0,0,0,1,0,16448,0.025
36,-O2,1,0,1,1,16448,0.025
37,-O2,1,0,1,0,16448,0.025
38,-Ofast,1,1,0,0,17952,0.03
39,-O2,0,1,1,0,16448,0.026
4,-Og,1,0,0,0,16448,0.028
40,-O2,0,1,0,1,16448,0.02
41,-O0,0,1,1,0,16448,0.023
42,-O1,1,1,1,1,16448,0.019
43,-Og,1,1,1,0,16448,0.025
44,-O2,0,1,0,0,16448,0.021
45,-O0,0,0,1,1,16448,0.016
46,-O0,1,1,0,1,16448,0.017
47,-O0,0,1,0,1,16448,0.014
48,-O1,0,0,1,0,16448,0.021
49,-O1,1,1,1,0,16448,0.031
5,-O0,0,1,1,1,16448,0.021
50,-Ofast,0,1,0,0,17952,0.033
51,-O1,0,0,0,0,16448,0.028
52,-Og,0,1,1,0,16448,0.017
53,-Ofast,0,0,1,1,17952,0.039
54,-O2,1,1,0,0,16448,0.023
55,-Og,1,1,0,0,16448,0.017
56,-Og,0,0,0,1,16448,0.026
57,-O0,1,1,0,0,16448,0.026
58,-O1,1,1,0,0,16448,0.034
59,-Ofast,0,1,1,0,17952,0.037
6,-Og,1,0,1,0,16448,0.03
60,-Ofast,1,0,1,1,17952,0.033
61,-Ofast,0,1,0,1,17952,0.033
62,-O2,1,1,1,0,16448,0.025
63,-O2,1,1,0,1,16448,0.019
64,-O0,1,0,0,0,16448,0.02
65,-Ofast,0,0,0,0,17952,0.029
66,-O0,1,0,1,0,16448,0.02
67,-O2,1,0,0,0,16448,0.033
68,-O1,1,0,0,1,16448,0.028
69,-O0,0,0,0,1,16448,0.016
7,-O1,1,0,1,0,16448,0.029
70,-Ofast,1,0,0,1,17952,0.034
71,-O0,1,0,1,1,16448,0.014
72,-O0,1,1,1,0,16448,0.019
73,-O2,0,0,0,1,16448,0.033
74,-Ofast,1,1,1,1,17952,0.033
75,-Og,1,0,1,1,16448,0.03
76,-Ofast,0,0,1,0,17952,0.027
77,-Ofast,1,0,1,0,17952,0.019
78,-O1,0,0,0,1,16448,0.019
79,-O2,0,0,1,1,16448,0.028
8,-Og,0,1,0,0,16448,0.015
9,-O2,0,0,0,0,16448,0.027
