configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,time
0,-Og,1,0,0,1,16520,0.017
1,-O2,0,1,1,1,16520,0.019
10,-Ofast,1,0,0,0,18032,0.031
11,-O1,0,1,1,1,16520,0.015
12,-O1,1,1,0,1,16520,0.018
13,-O1,1,0,1,1,16520,0.018
14,-Og,0,0,0,0,16520,0.024
15,-O1,1,0,0,0,16520,0.019
16,-O0,0,0,0,0,16520,0.022
17,-O1,0,1,0,1,16520,0.023
18,-O1,0,1,1,0,16520,0.02
19,-O1,0,0,1,1,16520,0.022
2,-Ofast,0,0,0,1,18032,0.022
20,-O0,1,1,1,1,16520,0.017
21,-Og,0,0,1,0,16520,0.022
22,-Ofast,1,1,1,0,18032,0.014
23,-O0,1,0,0,1,16520,0.013
24,-Ofast,0,1,1,1,18032,0.025
25,-O2,1,0,0,1,16520,0.02
26,-Og,0,1,1,1,16520,0.023
27,-O2,1,1,1,1,16520,0.027
28,-Og,0,0,1,1,16520,0.022
29,-O0,0,1,0,0,16520,0.016
3,-O1,0,1,0,0,16520,0.022
30,-Og,1,1,1,1,16520,0.018
31,-Og,1,1,0,1,16520,0.011
32,-O2,0,0,1,0,16520,0.023
33,-Og,0,1,0,1,16520,0.02
34,-Ofast,1,1,0,1,18032,0.028
35,-O0,0,0,1,0,16520,0.025
36,-O2,1,0,1,1,16520,0.026
37,-O2,1,0,1,0,16520,0.028
38,-Ofast,1,1,0,0,18032,0.022
39,-O2,0,1,1,0,16520,0.029
4,-Og,1,0,0,0,16520,0.021
40,-O2,0,1,0,1,16520,0.014
41,-O0,0,1,1,0,16520,0.024
42,-O1,1,1,1,1,16520,0.028
43,-Og,1,1,1,0,16520,0.021
44,-O2,0,1,0,0,16520,0.024
45,-O0,0,0,1,1,16520,0.009
46,-O0,1,1,0,1,16520,0.017
47,-O0,0,1,0,1,16520,0.017
48,-O1,0,0,1,0,16520,0.024
49,-O1,1,1,1,0,16520,0.019
5,-O0,0,1,1,1,16520,0.019
50,-Ofast,0,1,0,0,18032,0.027
51,-O1,0,0,0,0,16520,0.025
52,-Og,0,1,1,0,16520,0.024
53,-Ofast,0,0,1,1,18032,0.026
54,-O2,1,1,0,0,16520,0.02
55,-Og,1,1,0,0,16520,0.021
56,-Og,0,0,0,1,16520,0.018
57,-O0,1,1,0,0,16520,0.018
58,-O1,1,1,0,0,16520,0.018
59,-Ofast,0,1,1,0,18032,0.028
6,-Og,1,0,1,0,16520,0.018
60,-Ofast,1,0,1,1,18032,0.023
61,-Ofast,0,1,0,1,18032,0.012
62,-O2,1,1,1,0,16520,0.022
63,-O2,1,1,0,1,16520,0.028
64,-O0,1,0,0,0,16520,0.021
65,-Ofast,0,0,0,0,18032,0.022
66,-O0,1,0,1,0,16520,0.021
67,-O2,1,0,0,0,16520,0.024
68,-O1,1,0,0,1,16520,0.028
69,-O0,0,0,0,1,16520,0.022
7,-O1,1,0,1,0,16520,0.023
70,-Ofast,1,0,0,1,18032,0.023
71,-O0,1,0,1,1,16520,0.017
72,-O0,1,1,1,0,16520,0.026
73,-O2,0,0,0,1,16520,0.016
74,-Ofast,1,1,1,1,18032,0.021
75,-Og,1,0,1,1,16520,0.015
76,-Ofast,0,0,1,0,18032,0.02
77,-Ofast,1,0,1,0,18032,0.024
78,-O1,0,0,0,1,16520,0.024
79,-O2,0,0,1,1,16520,0.009
8,-Og,0,1,0,0,16520,0.024
9,-O2,0,0,0,0,16520,0.025
