3
60
165
60
170
165
104
168
165
169
175
170
164
161
60
104
123
165
165
60
165
32
193
161
60
2
32
165
3
170
165
165
32
170
165
32
168
170
170
170
165
169
60
175
168
32
165
168
32
60
161
60
161
170
2
168
60
168
60
168
161
60
60
170
170
165
60
169
32
165
32
171
165
165
123
60
165
165
32
165
123
165
168
165
170
32
165
123
161
60
32
165
171
2
3
60
165
170
168
165
168
60
3
170
2
60
123
165
60
170
123
3
193
165
60
60
165
165
165
165
170
165
60
165
165
60
165
169
168
123
165
165
161
165
60
123
2
171
165
164
165
60
169
32
60
175
123
165
60
3
165
60
165
2
165
123
60
60
169
170
3
123
60
60
165
2
165
3
60
171
165
168
165
170
60
123
175
193
60
171
60
170
170
60
165
123
193
123
60
32
165
2
60
60
60
123
170
165
170
60
165
170
165
60
60
165
60
60
165
60
60
60
123
32
60
60
32
60
3
170
60
161
2
164
60
165
165
60
32
175
175
170
32
169
60
170
60
60
170
165
60
170
193
165
60
2
60
60
60
60
32
170
165
123
3
32
60
170
60
175
2
32
3
165
165
123
3
165
168
170
165
32
60
32
123
161
60
165
123
60
3
2
3
169
193
2
169
123
123
170
60
165
60
32
165
170
60
123
123
168
2
175
123
169
123
170
2
104
123
175
168
60
165
171
32
165
60
165
165
60
60
60
175
123
60
175
168
165
60
60
3
165
170
165
175
165
2
60
165
123
164
193
32
3
60
2
170
