id_video,conf5,conf10,conf15,conf20,conf25,conf30
273,76,160,91,160,160,177
274,32,29,28,25,104,163
275,9,176,73,46,32,32
276,1,42,104,186,164,73
277,1,172,189,181,184,27
278,195,172,172,91,91,164
279,100,134,94,196,166,169
280,0,160,54,160,104,60
281,169,95,142,46,111,196
282,8,181,183,3,104,26
283,170,165,93,200,105,94
284,138,154,197,183,165,165
285,43,179,169,26,123,3
286,1,131,160,130,59,4
287,130,109,136,81,104,104
288,123,112,23,187,73,190
289,123,25,130,59,104,46
290,23,87,79,164,112,164
291,1,46,153,104,21,169
292,20,50,92,164,42,91
293,4,126,188,161,190,190
294,103,46,38,12,46,176
295,0,181,167,189,94,159
296,4,80,92,123,10,92
297,67,167,164,196,164,175
298,1,168,85,17,170,100
299,84,16,159,177,3,169
300,189,130,161,130,12,12
301,170,50,38,176,134,176
302,83,198,198,123,182,9
303,111,188,12,130,187,104
304,1,3,193,86,47,193
305,144,153,59,159,130,104
306,11,20,65,169,159,169
307,59,6,87,112,3,47
308,176,4,75,187,69,187
309,0,91,75,62,172,46
310,0,41,96,112,69,189
311,135,67,196,8,93,176
312,46,63,26,92,196,173
313,85,74,197,123,190,173
314,128,46,81,160,190,190
315,159,170,21,169,182,171
316,156,170,168,170,104,170
317,1,135,42,165,197,112
318,1,38,190,46,73,190
319,118,96,159,93,169,172
320,92,179,20,172,25,179
321,42,13,93,42,92,91
322,8,20,112,200,175,134
323,29,91,38,58,46,131
324,23,85,168,168,173,169
325,37,166,43,42,112,92
326,16,164,195,42,3,42
327,123,2,3,16,3,92
328,182,168,168,93,170,8
329,20,168,137,172,166,172
330,16,137,187,46,188,186
331,1,84,134,170,170,123
332,57,176,190,46,190,155
333,0,169,177,123,170,177
334,86,130,172,91,32,134
335,12,118,34,160,160,194
336,47,70,123,108,196,168
337,41,100,67,137,159,165
338,151,160,134,160,171,171
339,4,171,34,35,26,104
340,40,46,60,171,59,161
341,4,28,28,104,59,32
342,1,169,169,58,36,104
343,54,100,91,62,105,197
344,4,166,193,168,2,182
345,7,85,171,60,170,131
346,79,76,45,91,23,193
