id_video,conf5,conf10,conf15,conf20,conf25,conf30
90,95,101,169,177,170,85
91,195,177,101,169,169,107
92,101,91,169,170,169,169
93,87,85,168,170,102,168
94,102,123,134,91,97,75
95,173,25,104,192,196,177
96,76,100,101,170,159,170
97,168,170,76,91,177,196
98,166,197,195,165,170,165
99,21,100,159,100,159,170
100,200,197,102,96,165,159
101,87,94,197,177,168,94
102,134,197,177,91,196,91
103,37,170,169,96,91,169
104,97,195,170,172,177,91
105,192,169,96,85,170,165
106,91,105,170,134,91,172
107,96,170,107,159,177,165
108,185,91,102,169,173,170
109,109,108,165,159,197,159
110,41,170,85,189,75,165
111,67,85,91,170,179,189
112,105,96,177,96,169,168
113,31,91,76,177,169,170
114,62,159,170,107,170,85
115,15,123,101,96,159,165
116,177,91,197,170,165,169
117,94,166,169,93,196,93
118,74,50,134,177,93,177
119,85,78,177,96,165,168
120,97,96,93,165,91,159
121,75,96,107,107,94,21
122,24,107,93,91,85,165
123,64,105,97,173,197,159
124,29,94,97,165,168,170
125,91,97,107,24,172,85
126,196,30,89,169,170,91
127,173,170,168,195,169,159
128,91,177,90,85,170,192
129,168,105,196,85,172,169
130,169,109,134,123,91,170
131,181,159,101,169,165,169
132,101,96,100,134,97,169
133,109,195,197,91,168,169
134,85,50,168,170,170,169
135,50,189,96,169,159,168
136,137,166,64,102,177,196
137,84,166,169,101,169,169
138,93,168,20,93,168,172
139,177,196,93,101,196,177
140,192,108,170,196,25,123
141,97,76,195,93,170,196
142,37,189,75,159,169,91
143,2,96,85,96,100,91
144,13,24,170,168,170,159
145,166,107,96,91,96,96
146,100,94,169,105,169,91
147,169,105,102,168,168,100
148,189,200,15,170,134,134
149,192,183,170,195,168,94
150,15,165,169,168,189,91
151,87,91,91,196,159,170
152,93,85,197,107,170,168
153,168,196,165,196,168,159
154,108,104,197,100,170,197
155,101,96,196,91,91,170
156,91,100,107,168,134,93
157,123,85,107,168,169,169
158,87,134,189,195,170,177
159,79,123,91,15,172,177
160,20,170,177,91,169,170
161,181,137,20,168,177,169
162,63,76,177,91,165,195
163,197,195,62,91,91,196
164,169,91,96,170,169,170
165,62,20,29,168,170,170
166,177,20,197,91,108,195
167,169,91,169,169,91,168
168,49,107,165,85,96,168
169,97,101,91,20,169,93
170,85,200,177,94,123,177
171,1,25,168,85,177,91
172,100,134,177,100,107,107
173,83,25,171,169,177,170
174,173,165,96,170,170,165
175,75,108,105,91,196,168
176,97,107,123,159,91,170
177,2,101,76,105,91,159
178,197,24,85,94,189,91
179,83,165,172,165,168,101
180,29,107,100,189,189,123
181,169,96,96,195,159,91
182,181,85,134,196,196,91
183,189,168,170,93,105,196
184,109,107,189,94,91,168
185,171,200,97,123,170,168
186,96,189,85,172,165,91
187,91,123,96,91,134,165
188,93,170,50,91,107,169
189,75,96,168,170,170,123
190,182,91,96,74,168,197
191,93,15,195,91,29,173
192,169,123,166,189,196,134
193,97,85,189,192,96,168
194,74,78,172,159,196,93
195,101,189,170,20,168,172
196,134,134,169,62,169,100
197,27,134,29,159,159,169
198,101,85,134,169,195,169
199,123,200,159,24,91,169
200,107,85,177,91,91,168
201,183,93,189,170,93,165
202,97,97,64,169,91,93
203,91,96,105,101,189,165
204,101,108,25,93,123,170
205,170,168,21,91,96,91
206,168,94,168,196,91,168
207,54,165,101,96,170,197
208,74,50,101,93,94,169
209,91,108,170,189,169,197
210,195,108,85,105,94,96
211,27,168,100,159,168,169
212,14,170,109,197,102,177
213,93,134,101,170,177,177
214,25,97,62,91,85,170
215,200,91,177,75,169,177
216,189,189,173,94,170,168
217,102,170,165,159,74,159
218,101,100,101,159,170,94
219,2,25,173,168,170,168
220,196,37,107,93,195,159
221,4,173,177,91,197,170
222,85,91,196,85,134,168
223,134,108,183,100,91,170
224,74,101,105,91,170,195
225,196,105,94,102,159,123
226,177,170,91,85,170,172
227,93,100,105,101,177,159
228,170,97,100,91,165,168
229,74,165,91,169,197,169
230,91,91,93,159,93,170
231,49,192,50,105,96,196
232,177,91,91,123,100,168
233,50,170,170,134,168,196
234,200,173,78,85,170,169
235,74,15,169,24,170,196
236,85,109,134,101,165,91
237,91,96,168,177,170,85
238,123,91,109,94,189,177
239,145,159,105,172,85,165
240,85,85,170,196,165,165
241,97,17,170,168,170,170
242,60,172,168,134,134,172
243,62,169,196,91,195,168
244,57,123,101,197,159,165
245,21,172,134,93,177,170
246,94,196,197,159,173,173
247,179,100,89,101,169,169
248,101,107,168,108,91,93
249,171,62,85,93,196,170
250,109,63,197,189,159,170
251,96,96,96,91,159,197
252,87,169,170,21,168,96
253,91,24,159,170,165,91
254,156,169,196,200,85,91
255,103,134,170,197,196,165
256,60,91,76,169,170,91
257,17,168,75,94,168,134
258,93,197,159,197,169,123
259,108,172,15,172,165,134
260,18,101,91,102,91,196
261,168,25,183,200,196,173
262,50,123,134,189,195,196
263,168,96,159,108,97,170
264,197,200,169,169,91,169
265,107,170,170,96,169,177
266,97,105,100,123,177,96
267,26,94,96,85,172,165
268,84,89,196,74,177,134
269,169,102,62,196,105,91
270,195,168,25,96,170,91
271,90,96,170,177,196,168
272,173,96,168,91,172,170
273,67,170,177,196,196,195
274,107,189,102,196,197,170
275,104,101,159,168,169,159
276,105,13,93,94,85,169
277,96,170,93,196,91,172
278,173,96,169,85,165,168
279,97,107,87,165,168,91
280,94,197,169,168,85,177
281,196,196,108,189,93,170
282,83,165,123,177,96,91
283,170,24,101,165,91,169
284,29,91,94,91,93,168
285,91,168,165,177,170,107
286,107,189,165,108,85,170
287,104,170,15,107,196,101
288,105,195,97,177,197,169
289,200,17,102,168,196,134
290,91,134,85,170,91,96
291,170,168,108,169,123,91
292,17,108,169,105,170,173
293,18,50,177,195,165,168
294,196,95,96,169,85,107
295,90,173,168,170,100,101
296,83,93,197,105,134,173
297,189,168,91,195,169,173
298,172,196,91,91,177,96
299,90,169,189,85,91,159
300,169,196,189,195,91,91
301,177,97,189,97,85,169
302,109,196,107,91,85,169
303,24,102,189,76,96,170
304,159,74,100,101,85,94
305,64,93,85,196,170,169
306,37,15,123,96,177,85
307,9,165,101,168,170,170
308,57,134,97,168,170,173
309,177,165,91,105,168,85
310,175,165,169,159,108,171
311,91,109,108,94,169,94
312,8,165,169,200,91,169
313,17,189,102,62,91,170
314,123,159,177,165,159,91
315,96,76,169,165,102,91
316,25,177,169,134,108,196
317,100,17,96,134,168,159
318,200,62,107,105,169,169
319,43,96,108,170,196,105
320,183,1,169,20,91,159
321,100,105,123,159,134,189
322,94,101,195,107,165,85
323,85,197,94,172,170,172
324,196,85,197,91,168,200
325,74,94,91,173,170,173
326,197,169,172,196,91,100
327,169,94,168,29,172,169
328,49,177,107,100,169,168
329,134,91,196,93,169,177
330,185,197,91,91,168,91
331,17,123,159,165,196,169
332,197,29,170,134,197,173
333,177,96,25,168,172,85
334,4,170,107,100,91,169
335,85,189,173,170,169,165
336,166,134,97,197,170,91
337,85,170,105,168,85,173
338,76,96,91,168,169,169
339,102,93,134,195,165,196
340,101,200,108,165,169,169
341,100,96,173,24,169,91
342,105,91,165,168,170,165
343,173,17,168,197,170,170
344,24,159,189,102,169,196
345,74,85,96,100,91,134
346,15,100,85,134,169,91
