configurationID,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
1,True,False,False,True,True,False,True,True,20,9,1164016,2.60, 0.06, 0:00.39, 677, 260 , 677.59 , 1074.48
1001,False,False,True,True,True,True,True,True,20,1,1072100,2.24, 0.05, 0:00.33, 683, 260 , 808.67 , 989.63
1002,True,False,False,False,True,False,True,True,60,5,1159750,2.41, 0.09, 0:00.41, 602, 260 , 642.77 , 1070.54
1003,False,False,False,True,True,True,False,False,20,9,954794,3.96, 0.03, 0:00.65, 607, 260 , 400.92 , 881.35
1004,False,False,True,False,False,True,True,False,20,9,1068241,2.59, 0.07, 0:00.38, 690, 260 , 695.07 , 986.07
1005,True,False,False,True,False,True,False,False,20,1,954910,2.12, 0.05, 0:00.31, 697, 260 , 854.34 , 881.46
1006,False,False,False,False,False,True,True,False,60,5,963146,2.51, 0.03, 0:00.39, 645, 260 , 673.91 , 889.06
1007,True,False,False,True,False,True,False,False,20,5,943434,3.10, 0.06, 0:00.50, 622, 260 , 520.28 , 870.86
1008,True,False,False,False,True,False,False,False,20,1,1157956,2.09, 0.04, 0:00.32, 658, 260 , 825.04 , 1068.88
1009,False,False,True,True,False,False,True,True,40,9,1305449,2.91, 0.05, 0:00.46, 636, 260 , 578.42 , 1205.03
1010,False,False,False,False,False,True,True,False,60,1,962655,2.21, 0.06, 0:00.32, 694, 260 , 815.39 , 888.60
101,False,False,True,False,False,True,True,True,40,9,1068141,2.74, 0.04, 0:00.41, 680, 260 , 659.03 , 985.98
1011,False,False,False,True,True,True,False,False,20,1,969144,2.17, 0.03, 0:00.31, 703, 260 , 852.38 , 894.59
1012,False,False,True,False,False,True,True,False,20,1,1069329,2.15, 0.06, 0:00.31, 698, 260 , 862.03 , 987.07
1013,True,False,False,False,True,False,False,False,20,5,1144036,2.93, 0.06, 0:00.48, 621, 260 , 550.45 , 1056.03
1014,True,False,False,True,False,True,False,False,20,9,939430,3.76, 0.06, 0:00.61, 627, 260 , 432.21 , 867.17
1015,True,False,False,True,False,True,True,True,40,1,954852,1.99, 0.05, 0:00.29, 708, 260 , 916.08 , 881.40
1016,True,False,True,False,True,True,False,True,40,1,1041051,1.96, 0.03, 0:00.28, 693, 260 , 944.46 , 960.97
1017,True,False,True,False,False,False,True,True,20,9,1265610,2.72, 0.06, 0:00.42, 657, 260 , 637.26 , 1168.26
1018,True,False,False,True,False,True,True,True,40,5,955639,2.46, 0.05, 0:00.38, 659, 260 , 696.82 , 882.13
1019,True,False,True,False,False,False,True,True,20,5,1268166,2.55, 0.03, 0:00.39, 652, 260 , 681.16 , 1170.61
1020,True,False,True,False,False,True,False,False,20,1,1041580,2.24, 0.06, 0:00.35, 656, 260 , 770.49 , 961.46
102,False,False,False,True,False,False,False,False,60,9,1166929,3.88, 0.06, 0:00.67, 587, 260 , 392.47 , 1077.17
1021,True,False,False,False,True,False,False,False,40,1,1159774,2.14, 0.07, 0:00.35, 630, 260 , 763.65 , 1070.56
1022,False,False,False,False,True,True,True,False,40,1,965567,2.25, 0.07, 0:00.34, 668, 260 , 765.46 , 891.29
1023,True,False,False,True,False,True,True,True,40,9,953887,2.83, 0.05, 0:00.42, 676, 260 , 624.86 , 880.51
1024,True,False,True,False,True,True,False,True,40,9,1028326,3.56, 0.03, 0:00.59, 607, 260 , 451.16 , 949.22
1025,False,False,False,False,True,True,True,False,40,5,964438,2.29, 0.07, 0:00.34, 686, 260 , 777.79 , 890.25
1026,False,False,True,True,True,True,True,True,20,9,1076049,2.78, 0.06, 0:00.42, 670, 260 , 631.96 , 993.28
1027,True,False,True,False,True,True,False,True,40,5,1033550,3.10, 0.07, 0:00.51, 618, 260 , 522.73 , 954.05
